"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2021xkiq","2021-11-29T23:03:16.811721Z","-6.518562317","104.4460068","4.791717832","M","10","73","186.6135864","Sunda Strait, Indonesia","BMKG"
"2","bmg2021xkin","2021-11-29T22:59:07.144668Z","-3.375231981","140.1181641","4.572582035","M","98","26","79.31302643","Irian Jaya, Indonesia","BMKG"
"3","bmg2021xkeq","2021-11-29T21:01:01.147853Z","-2.901018858","130.3160553","3.964764833","M","38","34","58.80126953","Seram, Indonesia","BMKG"
"4","bmg2021xkct","2021-11-29T20:04:23.957476Z","-2.897723198","129.2941895","2.829881128","M","10","12","129.1277161","Seram, Indonesia","BMKG"
"5","bmg2021xkbx","2021-11-29T19:38:54.222615Z","-6.529400349","107.3799591","3.176425848","M","10","45","140.930809","Java, Indonesia","BMKG"
"6","bmg2021xjzp","2021-11-29T18:29:15.404732Z","-0.7399594784","119.3989792","2.72454445","M","11","14","198.3780003","Minahassa Peninsula, Sulawesi","BMKG"
"7","bmg2021xjxz","2021-11-29T17:39:29.181619Z","-8.461747169","123.8279877","3.09431144","M","99","22","101.4372253","Flores Region, Indonesia","BMKG"
"8","bmg2021xjxp","2021-11-29T17:28:02.118487Z","-2.644669533","129.1550598","2.540667816","M","35","9","142.2881622","Seram, Indonesia","BMKG"
"9","bmg2021xjto","2021-11-29T15:25:43.993349Z","-1.244837165","99.75671387","4.566304178","M","15","34","130.7893677","Southern Sumatra, Indonesia","BMKG"
"10","bmg2021xjtn","2021-11-29T15:24:28.796277Z","-2.438039303","99.56104279","4.680628069","M","36","37","212.9206009","Southern Sumatra, Indonesia","BMKG"
"11","bmg2021xjmn","2021-11-29T11:52:18.094397Z","-8.186903","116.3725815","2.312099832","M","17","10","209.6142273","Sumbawa Region, Indonesia","BMKG"
"12","bmg2021xjmj","2021-11-29T11:48:11.174879Z","-0.5695545077","123.6720581","4.140215554","M","29","19","93.78625488","Minahassa Peninsula, Sulawesi","BMKG"
"13","bmg2021xjmi","2021-11-29T11:46:31.118494Z","-0.08648575842","124.3741531","4.32295169","M","10","16","129.4048309","Southern Molucca Sea","BMKG"
"14","bmg2021xjls","2021-11-29T11:27:35.770132Z","-8.478271484","121.3427734","3.338867416","M","179","32","112.1541443","Flores Region, Indonesia","BMKG"
"15","bmg2021xjkl","2021-11-29T10:49:16.23214Z","-1.389923692","120.5339203","2.677175064","M","10","10","114.7999725","Sulawesi, Indonesia","BMKG"
"16","bmg2021xjhc","2021-11-29T09:07:46.167832Z","-2.205022335","103.9972076","4.850883969","M","10","14","213.2531471","Southern Sumatra, Indonesia","BMKG"
"17","bmg2021xjfk","2021-11-29T08:16:23.456664Z","-8.90442276","117.0898361","2.579259425","M","84","19","189.5618515","Sumbawa Region, Indonesia","BMKG"
"18","bmg2021xjcd","2021-11-29T06:37:15.276651Z","-3.213537216","140.2313385","3.16911618","M","108","11","88.81552124","Irian Jaya, Indonesia","BMKG"
"19","bmg2021xjbt","2021-11-29T06:25:57.007061Z","-3.959384441","129.065506","3.831999586","M","129","22","140.4797821","Seram, Indonesia","BMKG"
"20","bmg2021xizw","2021-11-29T05:28:29.049563Z","-8.346494675","119.8897552","3.392547749","M","153","30","81.45547485","Flores Region, Indonesia","BMKG"
"21","bmg2021xixp","2021-11-29T04:19:36.008701Z","-6.226416111","104.5370026","3.641100013","M","50","14","182.3797226","Sunda Strait, Indonesia","BMKG"
"22","bmg2021xivn","2021-11-29T03:17:26.509158Z","-6.969080925","127.2840881","4.367938177","M","389","60","35.45755005","Banda Sea","BMKG"
"23","bmg2021xitp","2021-11-29T02:18:29.816156Z","-1.325604796","120.4635162","2.951172794","MLv","10","16","102.3821564","Sulawesi, Indonesia","BMKG"
"24","bmg2021xish","2021-11-29T01:38:50.66634Z","-5.455201149","100.4841232","4.264079394","M","10","28","249.0793457","Southwest of Sumatra, Indonesia","BMKG"
"25","bmg2021xirr","2021-11-29T01:20:48.407177Z","-4.462172985","102.5253296","4.147865048","M","17","37","131.8430786","Southern Sumatra, Indonesia","BMKG"
"26","bmg2021xioe","2021-11-28T23:34:02.342126Z","-3.552818775","134.8147125","4.213627992","M","10","17","79.87788391","Irian Jaya Region, Indonesia","BMKG"
"27","bmg2021ximf","2021-11-28T22:34:40.898397Z","0.320053786","99.60780334","4.739746314","M","132","71","44.71357727","Northern Sumatra, Indonesia","BMKG"
"28","bmg2021xiln","2021-11-28T22:14:28.229723Z","0.8620628715","98.70677185","2.680567355","M","31","11","170.7334442","Northern Sumatra, Indonesia","BMKG"
"29","bmg2021xijj","2021-11-28T21:08:13.048122Z","5.144770145","126.9547348","3.925587577","M","119","15","191.2140961","Mindanao, Philippines","BMKG"
"30","bmg2021xiiw","2021-11-28T20:53:00.464896Z","-6.429023743","104.4189682","4.200719892","M","10","62","183.1941605","Sunda Strait, Indonesia","BMKG"
"31","bmg2021xigz","2021-11-28T19:56:16.535445Z","3.675623894","95.88895416","2.733549164","M","10","12","232.252182","Off West Coast of Northern Sumatra","BMKG"
"32","bmg2021xifh","2021-11-28T19:05:16.273075Z","-0.2292234451","123.7752151","2.999746115","M","307","12","169.6415329","Minahassa Peninsula, Sulawesi","BMKG"
"33","bmg2021xifb","2021-11-28T18:57:43.476403Z","-8.508957863","109.5945129","3.110763215","M","15","31","219.3848343","Java, Indonesia","BMKG"
"34","bmg2021xidx","2021-11-28T18:23:20.881062Z","-9.495453835","119.1594467","3.712255977","M","36","31","162.4403229","Sumba Region, Indonesia","BMKG"
"35","bmg2021xicb","2021-11-28T17:27:28.688775Z","-2.453742027","140.5088806","4.437230791","M","10","25","181.3520432","Near North Coast of Irian Jaya","BMKG"
"36","bmg2021xibp","2021-11-28T17:12:32.849607Z","-3.384491444","128.335556","2.030457478","M","10","11","142.6100159","Seram, Indonesia","BMKG"
"37","bmg2021xibo","2021-11-28T17:11:36.546625Z","-1.152315855","120.3204498","2.259363015","M","10","7","168.5218964","Sulawesi, Indonesia","BMKG"
"38","bmg2021xiaw","2021-11-28T16:50:53.201662Z","0.2137356848","123.5100174","3.232918892","M","81","14","120.9452591","Minahassa Peninsula, Sulawesi","BMKG"
"39","bmg2021xiar","2021-11-28T16:44:53.424006Z","-9.223897934","119.1058731","2.451605602","M","37","22","136.3654785","Sumba Region, Indonesia","BMKG"
"40","bmg2021xian","2021-11-28T16:41:00.090218Z","1.630583525","127.2480545","2.988425016","M","126","16","74.95568085","Halmahera, Indonesia","BMKG"
"41","bmg2021xhxw","2021-11-28T15:20:25.61069Z","-1.383698225","120.4967041","3.383105436","M","10","25","34.96960449","Sulawesi, Indonesia","BMKG"
"42","bmg2021xhuy","2021-11-28T13:51:15.859643Z","-6.907108784","125.4711533","4.789528857","Mw(mB)","538","245","27.30586243","Banda Sea","BMKG"
"43","bmg2021xhli","2021-11-28T08:59:56.805443Z","-1.017112494","97.79085541","3.999732724","M","12","30","227.3902512","Southwest of Sumatra, Indonesia","BMKG"
"44","bmg2021xhdf","2021-11-28T04:54:34.582596Z","-7.224920273","105.544487","3.980975533","M","10","54","198.5078201","Java, Indonesia","BMKG"
"45","bmg2021xhap","2021-11-28T03:34:20.904432Z","-3.514364958","128.2672577","1.979505924","M","10","10","122.6336365","Seram, Indonesia","BMKG"
"46","bmg2021xhai","2021-11-28T03:26:48.316424Z","-4.208921909","120.1264877","2.211971628","M","20","15","140.1806374","Sulawesi, Indonesia","BMKG"
"47","bmg2021xgym","2021-11-28T02:30:36.19138Z","0.2853112817","122.0054321","3.710502931","M","170","31","46.05599403","Minahassa Peninsula, Sulawesi","BMKG"
"48","bmg2021xgxc","2021-11-28T01:48:05.511768Z","-0.2927534282","98.60961151","3.417736668","M","10","15","150.6986237","Southern Sumatra, Indonesia","BMKG"
"49","bmg2021xgpb","2021-11-27T21:44:52.434231Z","-2.482232571","128.6935272","2.228099692","M","10","8","248.4094543","Ceram Sea","BMKG"
"50","bmg2021xgoy","2021-11-27T21:41:46.586462Z","-8.234784126","119.9937592","2.997132842","M","157","26","114.6571236","Flores Region, Indonesia","BMKG"
"51","bmg2021xgnu","2021-11-27T21:06:43.618206Z","0.1051706299","96.46308899","4.43813933","M","12","47","223.2999039","Off West Coast of Northern Sumatra","BMKG"
"52","bmg2021xgnl","2021-11-27T20:56:01.49966Z","1.872124076","98.8094101","2.836446921","M","96","25","58.38961029","Northern Sumatra, Indonesia","BMKG"
"53","bmg2021xgld","2021-11-27T19:45:44.923179Z","3.966643333","95.59757996","3.410910334","M","30","23","194.0446014","Off West Coast of Northern Sumatra","BMKG"
"54","bmg2021xgkw","2021-11-27T19:38:16.419545Z","-0.6503791809","121.7991409","3.484676082","M","10","41","73.686203","Minahassa Peninsula, Sulawesi","BMKG"
"55","bmg2021xgiv","2021-11-27T18:35:59.557977Z","-1.862971425","123.652359","4.405356935","M","10","12","165.5173416","Sulawesi, Indonesia","BMKG"
"56","bmg2021xgiu","2021-11-27T18:34:55.663853Z","-0.02453507483","124.1563797","4.157331334","M","71","67","44.15438843","Southern Molucca Sea","BMKG"
"57","bmg2021xgim","2021-11-27T18:25:29.238934Z","-8.927547455","123.9648361","2.53315673","M","57","18","91.34934235","Flores Region, Indonesia","BMKG"
"58","bmg2021xghz","2021-11-27T18:09:44.266648Z","-1.900295973","122.5731277","4.305262058","M","10","89","50.47000122","Sulawesi, Indonesia","BMKG"
"59","bmg2021xgap","2021-11-27T14:26:28.264613Z","-8.01091671","117.5918427","3.288276302","M","15","30","134.1505623","Sumbawa Region, Indonesia","BMKG"
"60","bmg2021xgai","2021-11-27T14:18:06.604552Z","-1.340949178","120.5232925","2.58546147","M","10","24","38.04837799","Sulawesi, Indonesia","BMKG"
"61","bmg2021xfvy","2021-11-27T12:05:06.213074Z","-7.918562889","130.0828247","4.269187598","M","123","26","79.0952301","Tanimbar Islands Reg., Indonesia","BMKG"
"62","bmg2021xfva","2021-11-27T11:37:55.726667Z","-3.241089821","128.4337463","2.921686746","M","10","12","123.2847061","Seram, Indonesia","BMKG"
"63","bmg2021xfsj","2021-11-27T10:17:06.793417Z","-8.898453712","116.8917542","2.721886097","M","10","16","165.6696777","Sumbawa Region, Indonesia","BMKG"
"64","bmg2021xfsf","2021-11-27T10:12:47.226831Z","-8.241437912","110.1463242","2.780452803","M","14","16","197.5435791","Java, Indonesia","BMKG"
"65","bmg2021xfjy","2021-11-27T06:01:54.308109Z","4.715249538","126.3751297","5.449253474","Mw(mB)","95","370","72.4473877","Talaud Islands, Indonesia","BMKG"
"66","bmg2021xfdf","2021-11-27T02:37:43.426949Z","-5.144261837","129.9663086","4.24848697","M","14","37","56.22077942","Banda Sea","BMKG"
"67","bmg2021xezc","2021-11-27T00:32:44.207822Z","5.878859043","95.25473022","2.867683408","M","10","13","261.1317673","Northern Sumatra, Indonesia","BMKG"
"68","bmg2021xeve","2021-11-26T22:34:03.532963Z","-8.978587151","112.4641418","3.344646945","M","26","36","207.5499039","Java, Indonesia","BMKG"
"69","bmg2021xetx","2021-11-26T21:55:02.350088Z","2.612278223","98.93175507","2.514032043","M","10","17","162.8877563","Northern Sumatra, Indonesia","BMKG"
"71","bmg2021xeth","2021-11-26T21:36:26.279048Z","-9.327293396","123.7104797","2.931781776","M","10","15","73.74525452","Timor Region","BMKG"
"72","bmg2021xesn","2021-11-26T21:13:25.907272Z","-0.01514985971","125.1447296","3.126822125","M","32","16","107.3899384","Southern Molucca Sea","BMKG"
"73","bmg2021xesm","2021-11-26T21:12:11.991037Z","-3.552946806","134.875","3.355130401","M","10","15","80.67211151","Irian Jaya Region, Indonesia","BMKG"
"74","bmg2021xesl","2021-11-26T21:11:36.689906Z","-2.851415157","129.3813934","2.197624995","M","10","12","92.96746826","Seram, Indonesia","BMKG"
"75","bmg2021xerj","2021-11-26T20:38:48.317796Z","0.9406630993","96.42559814","3.366364925","M","15","18","238.067337","Off West Coast of Northern Sumatra","BMKG"
"76","bmg2021xeri","2021-11-26T20:37:10.55633Z","-8.562973022","115.3496323","2.708018637","M","160","31","85.52444458","Bali Region, Indonesia","BMKG"
"77","bmg2021xeqv","2021-11-26T20:22:14.553036Z","-6.08119154","130.364563","4.215874276","M","131","47","61.9125061","Banda Sea","BMKG"
"78","bmg2021xepi","2021-11-26T19:37:10.033281Z","-9.483705521","115.6833191","2.672201076","M","12","19","225.6951447","South of Bali, Indonesia","BMKG"
"79","bmg2021xeph","2021-11-26T19:35:28.868617Z","-0.2496097684","122.9895172","2.594260012","M","10","11","89.19816589","Minahassa Peninsula, Sulawesi","BMKG"
"80","bmg2021xeoj","2021-11-26T19:07:55.727961Z","-1.350109339","120.4430847","1.97074842","M","10","11","99.27819061","Sulawesi, Indonesia","BMKG"
"81","bmg2021xeoh","2021-11-26T19:04:44.470033Z","-3.455316544","128.3369751","1.577216262","M","10","7","188.767149","Seram, Indonesia","BMKG"
"82","bmg2021xenk","2021-11-26T18:38:47.668858Z","-0.1517577022","122.8564987","2.842000916","M","72","12","79.98247528","Minahassa Peninsula, Sulawesi","BMKG"
"83","bmg2021xemr","2021-11-26T18:15:44.275947Z","-8.155964851","117.6877823","1.875514738","M","10","8","200.2199707","Sumbawa Region, Indonesia","BMKG"
"84","bmg2021xely","2021-11-26T17:54:12.2263Z","-1.295821548","119.7641449","1.86127895","M","10","8","139.9967957","Sulawesi, Indonesia","BMKG"
