"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2023ijkf","2023-04-29T23:40:48.059254Z","-4.670335293","134.0123138","3.496152948","M","59","15","154.54531","West Papua Region, Indonesia","BMKG"
"2","bmg2023ijjo","2023-04-29T23:20:01.21907Z","4.468866825","126.2270889","3.745150421","MLv","13","14","149.9953918","Talaud Islands, Indonesia","BMKG"
"3","bmg2023ijjn","2023-04-29T23:19:32.279814Z","-3.146654606","140.1432953","2.238687616","MLv","30","7","158.9946556","West Papua, Indonesia","BMKG"
"4","bmg2023ijie","2023-04-29T22:37:59.568738Z","-4.872051716","133.9302216","5.047950521","M","18","161","23.72797394","West Papua Region, Indonesia","BMKG"
"5","bmg2023ijgs","2023-04-29T21:54:15.239351Z","-7.542179108","122.0785065","3.449791024","MLv","80","26","152.3856125","Flores Sea","BMKG"
"6","bmg2023ijdp","2023-04-29T20:19:30.057745Z","-4.609864712","102.0304871","3.282803884","MLv","14","31","154.3312378","Southern Sumatra, Indonesia","BMKG"
"7","bmg2023ijcp","2023-04-29T19:49:04.411498Z","-1.818118691","100.7619247","2.57587339","MLv","20","27","105.1967621","Southern Sumatra, Indonesia","BMKG"
"8","bmg2023ijbv","2023-04-29T19:26:16.195848Z","0.2677046061","121.8302536","2.535995438","MLv","202","25","56.94236755","Minahassa Peninsula, Sulawesi","BMKG"
"9","bmg2023ijbs","2023-04-29T19:22:41.516892Z","3.061077833","98.19754028","1.683109341","MLv","10","12","101.9771156","Northern Sumatra, Indonesia","BMKG"
"10","bmg2023ijar","2023-04-29T18:50:47.541028Z","2.358029127","98.97055054","2.354324182","MLv","134","33","154.2926025","Northern Sumatra, Indonesia","BMKG"
"11","bmg2023iizt","2023-04-29T18:22:36.512926Z","2.643786192","128.3388672","3.590662999","MLv","191","34","190.8107605","Halmahera, Indonesia","BMKG"
"12","bmg2023iiyw","2023-04-29T17:56:01.847041Z","5.009604931","96.0027771","2.228174305","MLv","10","13","141.6183472","Northern Sumatra, Indonesia","BMKG"
