"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2022ccuu","2022-01-30T23:51:00.148064Z","2.64963913","95.83044434","4.047618727","M","33","35","213.4907532","Off West Coast of Northern Sumatra","BMKG"
"2","bmg2022ccuq","2022-01-30T23:45:32.019234Z","-7.356697559","125.4209595","4.270637029","M","10","37","177.6264763","Banda Sea","BMKG"
"3","bmg2022ccqk","2022-01-30T21:37:52.44319Z","-6.661937237","120.6046143","4.052151766","M","10","42","78.81173706","Flores Sea","BMKG"
"4","bmg2022ccnx","2022-01-30T20:22:20.454861Z","-10.36884594","122.3218155","5.045277137","Mw(mB)","58","275","62.51515198","Savu Sea","BMKG"
"5","bmg2022ccnh","2022-01-30T20:03:27.364553Z","-2.796413898","129.6947937","3.412951869","M","10","17","125.1536331","Seram, Indonesia","BMKG"
"6","bmg2022ccmp","2022-01-30T19:42:11.918371Z","-2.848088503","128.8489532","3.38894828","M","10","18","122.8355713","Ceram Sea","BMKG"
"7","bmg2022cckq","2022-01-30T18:42:46.497386Z","-9.987133026","117.459465","3.687890558","M","10","36","214.5811844","Sumbawa Region, Indonesia","BMKG"
"8","bmg2022ccih","2022-01-30T17:31:25.026096Z","-1.343932509","120.4956665","2.294254389","M","10","13","117.9300919","Sulawesi, Indonesia","BMKG"
"9","bmg2022cchy","2022-01-30T17:21:22.957475Z","-7.64573431","120.6410751","4.074586678","M","522","48","97.75958157","Flores Sea","BMKG"
"10","bmg2022ccfj","2022-01-30T16:03:35.242237Z","-9.825667381","115.0380173","3.198731036","M","10","14","252.5168648","South of Bali, Indonesia","BMKG"
"11","bmg2022cbyd","2022-01-30T12:24:13.532599Z","-2.799048185","129.7679749","3.435988087","M","10","18","95.98073578","Seram, Indonesia","BMKG"
"12","bmg2022cbwx","2022-01-30T11:46:45.639723Z","-10.00547409","117.4783707","4.302299595","M","10","50","193.7359772","South of Sumbawa, Indonesia","BMKG"
"13","bmg2022cbwk","2022-01-30T11:31:35.001644Z","-10.04816723","117.4022369","4.971540735","M","10","104","191.6119919","South of Sumbawa, Indonesia","BMKG"
"14","bmg2022cbsq","2022-01-30T09:37:53.814622Z","3.270548582","98.55112457","2.437040922","M","10","10","143.5778186","Northern Sumatra, Indonesia","BMKG"
"15","bmg2022cbod","2022-01-30T07:20:40.796616Z","1.887898922","96.95840454","3.894008319","M","20","25","180.3200073","Off West Coast of Northern Sumatra","BMKG"
"16","bmg2022cbnr","2022-01-30T07:06:51.466391Z","-7.825735569","118.5833969","3.292939539","M","23","31","126.9690247","Flores Sea","BMKG"
"17","bmg2022cbgx","2022-01-30T03:42:05.921138Z","-2.818854332","119.3834381","2.690023813","M","10","14","177.8009262","Sulawesi, Indonesia","BMKG"
"18","bmg2022cbgp","2022-01-30T03:32:38.157146Z","2.893522739","128.0946655","4.198785148","M","10","25","189.3750305","Halmahera, Indonesia","BMKG"
"19","bmg2022cbfq","2022-01-30T03:03:38.011017Z","-9.021852493","117.9898529","3.759011198","M","79","34","159.8055725","Sumbawa Region, Indonesia","BMKG"
"20","bmg2022cbbt","2022-01-30T01:05:53.53851Z","2.925707102","126.7103043","4.236547368","M","10","37","116.9109116","Northern Molucca Sea","BMKG"
"21","bmg2022cazz","2022-01-30T00:11:54.421391Z","-8.069923401","122.3976974","3.355325413","M","13","22","136.9016418","Flores Region, Indonesia","BMKG"
"22","bmg2022caxx","2022-01-29T23:08:28.61541Z","-2.593293667","128.9279633","4.747068154","M","10","93","77.01955414","Ceram Sea","BMKG"
"23","bmg2022caxc","2022-01-29T22:44:16.052126Z","-2.711840868","128.8510437","3.714397144","M","10","22","75.02009583","Ceram Sea","BMKG"
"24","bmg2022cawg","2022-01-29T22:18:35.929906Z","5.021234512","95.83826447","3.432671174","M","10","19","96.5775528","Northern Sumatra, Indonesia","BMKG"
"25","bmg2022cavw","2022-01-29T22:06:47.052659Z","-7.798826694","118.5097122","3.003772801","M","13","19","134.3896427","Flores Sea","BMKG"
"26","bmg2022cavn","2022-01-29T21:56:35.682457Z","-7.773497581","118.5204315","2.656436638","M","15","16","127.5095654","Flores Sea","BMKG"
