"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2021ijjv","2021-04-29T23:29:32.734929Z","-9.053209305","119.0308228","2.655788191","M","62","11","205.5167847","Sumba Region, Indonesia","BMKG"
"2","bmg2021ijis","2021-04-29T22:54:13.21777Z","-6.032501221","131.2395172","4.9381598","M","135","11","163.5548782","Tanimbar Islands Reg., Indonesia","BMKG"
"3","bmg2021ijiq","2021-04-29T22:52:56.290293Z","-7.299080372","131.6463623","4.755348016","M","99","17","125.6957474","Tanimbar Islands Reg., Indonesia","BMKG"
"4","bmg2021ijho","2021-04-29T22:20:16.156855Z","-9.414834023","114.047348","4.966377853","Mw(mB)","59","184","84.78790283","South of Bali, Indonesia","BMKG"
"5","bmg2021ijfd","2021-04-29T21:06:03.543865Z","-8.449871063","120.5172424","3.372155589","M","10","17","88.70108032","Flores Region, Indonesia","BMKG"
"6","bmg2021ijeu","2021-04-29T20:55:45.120078Z","0.7011021376","122.900528","2.047905988","M","10","4","167.4131699","Minahassa Peninsula, Sulawesi","BMKG"
"7","bmg2021ijen","2021-04-29T20:47:35.410712Z","-8.236924171","116.2011795","2.599666448","M","14","10","207.8157578","Sumbawa Region, Indonesia","BMKG"
"8","bmg2021iizn","2021-04-29T18:15:28.981946Z","2.14507246","126.683754","3.716208862","M","10","17","125.0549774","Northern Molucca Sea","BMKG"
"9","bmg2021iize","2021-04-29T18:04:51.473966Z","-7.966055393","106.9976883","3.092771304","M","12","10","263.8279572","Java, Indonesia","BMKG"
"10","bmg2021iiya","2021-04-29T17:34:01.073732Z","1.572985888","95.15261841","4.520150882","M","27","25","237.5454247","Off West Coast of Northern Sumatra","BMKG"
"11","bmg2021iixe","2021-04-29T17:04:37.479881Z","-7.502841473","107.3810425","3.072977488","M","10","17","219.5928116","Java, Indonesia","BMKG"
"12","bmg2021iixc","2021-04-29T17:02:31.867294Z","-10.29447937","116.450531","5.785007612","M","10","11","209.468277","South of Sumbawa, Indonesia","BMKG"
"13","bmg2021iivz","2021-04-29T16:28:18.76981Z","-1.595686674","134.4010773","3.964367045","M","10","15","105.0505524","Irian Jaya Region, Indonesia","BMKG"
"14","bmg2021iivu","2021-04-29T16:22:35.056183Z","-8.426208496","110.4421692","5.510519856","M","65","10","222.8381424","Java, Indonesia","BMKG"
"15","bmg2021iivq","2021-04-29T16:18:45.143459Z","-7.893258572","120.8224182","2.926706644","M","750","13","93.4103632","Flores Sea","BMKG"
"16","bmg2021iitx","2021-04-29T15:26:00.756091Z","-3.509522676","119.7093277","3.275553606","M","10","25","82.592453","Sulawesi, Indonesia","BMKG"
"17","bmg2021iisj","2021-04-29T14:39:33.977488Z","3.312526464","120.9264069","3.982432207","M","264","11","222.1874847","Celebes Sea","BMKG"
"18","bmg2021iiqt","2021-04-29T13:50:33.76939Z","-1.542567134","134.4349823","4.642357716","M","10","24","133.0585709","Irian Jaya Region, Indonesia","BMKG"
"19","bmg2021iimj","2021-04-29T11:37:48.283339Z","-9.198951721","121.6686325","3.944615844","M","40","30","144.6237183","Savu Sea","BMKG"
"20","bmg2021iimc","2021-04-29T11:29:15.410984Z","-7.812844753","120.0467224","2.827200706","M","12","5","180.7827702","Flores Sea","BMKG"
"21","bmg2021iima","2021-04-29T11:26:55.909286Z","2.995816708","98.5231781","2.989196161","M","10","7","181.4035568","Northern Sumatra, Indonesia","BMKG"
"22","bmg2021iilv","2021-04-29T11:20:45.00166Z","-1.88008976","109.4358597","4.365065868","M","198","13","113.6217957","Borneo","BMKG"
"23","bmg2021iilt","2021-04-29T11:18:35.240186Z","-3.368051529","131.2512512","2.919957709","M","13","9","162.7579041","Irian Jaya Region, Indonesia","BMKG"
