"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2022ijgi","2022-04-29T21:42:03.120219Z","-0.2280003279","124.5580444","4.943006697","Mw(mB)","52","257","30.4107151","Southern Molucca Sea","BMKG"
"2","bmg2022ijej","2022-04-29T20:42:25.511409Z","-8.492861748","115.050705","2.689056531","M","10","23","107.6320496","Bali Region, Indonesia","BMKG"
"3","bmg2022ijee","2022-04-29T20:37:34.850222Z","-0.1143422201","123.3238602","3.649892341","M","124","37","65.1264801","Minahassa Peninsula, Sulawesi","BMKG"
"4","bmg2022ijcg","2022-04-29T19:39:14.342075Z","-5.108319283","104.2169952","2.064731863","M","10","9","178.3991089","Southern Sumatra, Indonesia","BMKG"
"5","bmg2022ijbr","2022-04-29T19:20:52.32932Z","-6.313611507","103.6094971","3.636031052","M","10","27","222.798027","Southwest of Sumatra, Indonesia","BMKG"
"6","bmg2022ijaz","2022-04-29T18:59:52.025763Z","-0.2492763549","123.0137711","2.779568252","M","55","16","90.26560593","Minahassa Peninsula, Sulawesi","BMKG"
"7","bmg2022ijat","2022-04-29T18:53:13.305355Z","-1.434803128","119.4386139","3.173281841","M","10","36","137.7368622","Sulawesi, Indonesia","BMKG"
"8","bmg2022iizv","2022-04-29T18:25:27.634968Z","-9.796444893","116.2278137","4.907685451","Mw(mB)","49","324","103.0657806","Sumbawa Region, Indonesia","BMKG"
"9","bmg2022iizs","2022-04-29T18:22:20.869395Z","-8.909561157","123.8007507","3.939252892","M","10","43","61.504776","Flores Region, Indonesia","BMKG"
"10","bmg2022iixf","2022-04-29T17:05:37.285681Z","-4.176310062","123.3204117","3.920096103","M","10","70","76.93179321","Banda Sea","BMKG"
"11","bmg2022iiwy","2022-04-29T16:57:59.629934Z","4.591236591","125.7504883","4.263653577","M","195","19","267.628624","Talaud Islands, Indonesia","BMKG"
"12","bmg2022iivt","2022-04-29T16:22:26.416938Z","-2.638241529","120.9556351","2.089258265","M","12","15","133.355629","Sulawesi, Indonesia","BMKG"
"13","bmg2022iivq","2022-04-29T16:18:26.693227Z","-2.443919182","121.0114136","2.190643489","M","10","14","69.36129951","Sulawesi, Indonesia","BMKG"
"14","bmg2022iiso","2022-04-29T14:45:10.178284Z","-2.895661354","119.3325424","2.773926282","M","10","26","127.0776825","Sulawesi, Indonesia","BMKG"
"15","bmg2022iiqd","2022-04-29T13:31:02.709165Z","-1.295871973","120.4889297","3.857251362","M","10","54","42.63729858","Sulawesi, Indonesia","BMKG"
"16","bmg2022iios","2022-04-29T12:48:05.378632Z","-0.3118110001","120.7132416","2.797551633","M","10","12","158.8678024","Minahassa Peninsula, Sulawesi","BMKG"
"17","bmg2022iinz","2022-04-29T12:26:17.628377Z","-8.519329071","109.0681076","3.821730077","M","47","81","217.8878174","Java, Indonesia","BMKG"
"18","bmg2022iinq","2022-04-29T12:16:10.492727Z","0.2620559037","126.2122421","3.775529783","M","10","42","56.90611267","Northern Molucca Sea","BMKG"
"19","bmg2022iini","2022-04-29T12:07:01.359958Z","-0.3828523755","122.9023285","3.692965495","M","62","48","54.83984375","Minahassa Peninsula, Sulawesi","BMKG"
"20","bmg2022iimh","2022-04-29T11:35:03.33928Z","-0.2630530894","122.7901154","4.317529826","M","47","104","41.10148621","Minahassa Peninsula, Sulawesi","BMKG"
"21","bmg2022iima","2022-04-29T11:26:48.181849Z","-1.221436262","126.9465637","3.317583203","M","14","24","142.6479063","Southern Molucca Sea","BMKG"
"22","bmg2022iilt","2022-04-29T11:18:12.238378Z","-3.590109348","126.1139069","3.512170507","M","15","11","241.3752899","Buru, Indonesia","BMKG"
"23","bmg2022iiln","2022-04-29T11:11:22.796386Z","-9.996143341","118.8304749","3.349629903","M","10","44","212.3889313","Sumbawa Region, Indonesia","BMKG"
"24","bmg2022iiht","2022-04-29T09:17:51.95341Z","-0.4771452546","99.59477234","3.127819189","M","46","16","130.6592865","Southern Sumatra, Indonesia","BMKG"
"25","bmg2022iigb","2022-04-29T08:26:15.890095Z","-10.12779903","118.856514","3.138262742","M","19","30","224.491127","South of Sumbawa, Indonesia","BMKG"
"26","bmg2022iift","2022-04-29T08:18:00.278482Z","-10.04433441","118.7972946","3.861451647","M","10","56","197.6570282","South of Sumbawa, Indonesia","BMKG"
"27","bmg2022iifp","2022-04-29T08:11:46.790255Z","-9.264903069","119.0683289","3.429671589","M","30","56","138.820816","Sumba Region, Indonesia","BMKG"
"28","bmg2022iidu","2022-04-29T07:17:03.385322Z","2.190233231","98.37499237","3.209420709","M","57","46","81.72314453","Northern Sumatra, Indonesia","BMKG"
"29","bmg2022iido","2022-04-29T07:10:17.281018Z","-9.210550308","119.448761","3.600637345","M","74","49","88.5322113","Sumba Region, Indonesia","BMKG"
"30","bmg2022iibq","2022-04-29T06:12:25.762815Z","0.3005846739","126.2588272","4.054660377","M","10","44","64.45804214","Northern Molucca Sea","BMKG"
"31","bmg2022iibc","2022-04-29T05:55:43.838132Z","-9.404192924","120.4012299","2.532172164","MLv","75","15","104.8462868","Sumba Region, Indonesia","BMKG"
"32","bmg2022iiax","2022-04-29T05:49:46.36033Z","-3.980014801","103.0711365","2.60225113","MLv","101","22","149.5497818","Southern Sumatra, Indonesia","BMKG"
"33","bmg2022iiaw","2022-04-29T05:48:26.19856Z","0.8727443814","97.35991669","3.154952389","M","12","22","243.7059021","Northern Sumatra, Indonesia","BMKG"
"34","bmg2022iiav","2022-04-29T05:47:21.855547Z","-1.347943902","120.512146","3.160108551","M","10","38","47.31172943","Sulawesi, Indonesia","BMKG"
