"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2022racl","2022-08-30T23:20:49.154653Z","2.879045486","98.5354538","3.252994973","M","10","33","112.5282056","Northern Sumatra, Indonesia","BMKG"
"2","bmg2022qzzx","2022-08-30T22:03:09.436785Z","-4.890196323","121.8093948","3.294680466","M","15","34","57.76288986","Sulawesi, Indonesia","BMKG"
"3","bmg2022qzyc","2022-08-30T21:08:22.863097Z","-0.3307279944","122.9724808","3.30286632","M","18","39","85.26704407","Minahassa Peninsula, Sulawesi","BMKG"
"4","bmg2022qzxf","2022-08-30T20:41:45.776452Z","4.186941624","126.8093109","4.278003475","M","34","54","255.5141754","Talaud Islands, Indonesia","BMKG"
"5","bmg2022qzww","2022-08-30T20:30:58.496039Z","-0.04081766307","123.0485764","3.394978091","M","92","27","73.09273529","Minahassa Peninsula, Sulawesi","BMKG"
"6","bmg2022qzub","2022-08-30T19:06:20.383873Z","-3.70682621","128.8825989","4.445857293","M","121","101","36.47309875","Seram, Indonesia","BMKG"
"7","bmg2022qzsk","2022-08-30T18:16:08.419186Z","-0.6730564833","98.50014496","3.760071113","M","28","47","184.7734375","Southern Sumatra, Indonesia","BMKG"
"8","bmg2022qzsh","2022-08-30T18:12:29.991362Z","1.543542385","127.6669693","2.18104736","M","10","8","129.9440212","Halmahera, Indonesia","BMKG"
"9","bmg2022qzsb","2022-08-30T18:06:09.171573Z","-7.895244598","120.3078537","3.05337835","M","17","25","90.71157455","Flores Sea","BMKG"
"10","bmg2022qzrp","2022-08-30T17:52:16.715966Z","-7.841653824","119.4642944","3.848840712","M","264","44","150.8324203","Flores Sea","BMKG"
"11","bmg2022qzre","2022-08-30T17:39:00.193426Z","-7.504875183","121.5932922","3.078021521","M","22","24","77.87753296","Flores Sea","BMKG"
"12","bmg2022qzjp","2022-08-30T13:48:48.450208Z","-8.387935638","118.5479889","3.726087965","M","138","52","94.40245438","Sumbawa Region, Indonesia","BMKG"
"13","bmg2022qzjj","2022-08-30T13:42:27.456354Z","-1.234855413","134.3118591","3.850898901","M","11","24","158.7969284","Irian Jaya Region, Indonesia","BMKG"
"14","bmg2022qziv","2022-08-30T13:25:46.900371Z","0.5011914968","121.2555618","3.200109759","M","69","32","58.80941772","Minahassa Peninsula, Sulawesi","BMKG"
"15","bmg2022qzio","2022-08-30T13:17:59.266635Z","-8.730978966","115.6213074","3.029045277","M","10","39","157.6708679","Bali Region, Indonesia","BMKG"
"16","bmg2022qzih","2022-08-30T13:09:53.617061Z","3.308650255","97.24293518","3.62948466","M","10","45","76.88008118","Northern Sumatra, Indonesia","BMKG"
"17","bmg2022qzgx","2022-08-30T12:27:39.153723Z","-1.154234171","123.6354523","4.025485211","M","10","46","67.1368103","Sulawesi, Indonesia","BMKG"
"18","bmg2022qzgr","2022-08-30T12:20:47.062017Z","4.584157467","127.6095352","4.481801189","M","99","43","170.8752441","Talaud Islands, Indonesia","BMKG"
"19","bmg2022qzev","2022-08-30T11:24:25.096649Z","0.3982439637","99.83065796","3.639181898","M","138","43","67.59016418","Northern Sumatra, Indonesia","BMKG"
"20","bmg2022qyrg","2022-08-30T04:33:18.835677Z","-0.1022446305","123.2082138","4.425849241","M","136","90","49.81282806","Minahassa Peninsula, Sulawesi","BMKG"
