"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2021ccuj","2021-01-30T23:38:15.207283Z","-7.831205845","121.9247513","3.413102095","M","10","12","88.98718548","Flores Sea","BMKG"
"2","bmg2021ccuk","2021-01-30T23:37:28.616929Z","-5.139836311","103.7248688","2.792870232","M","10","16","187.1937866","Southern Sumatra, Indonesia","BMKG"
"3","bmg2021ccue","2021-01-30T23:32:23.872262Z","1.152848721","122.3283157","3.742676977","M","47","17","174.9211121","Minahassa Peninsula, Sulawesi","BMKG"
"4","bmg2021ccuc","2021-01-30T23:29:25.646256Z","-9.144068718","110.6287613","3.349093139","M","10","23","229.2626114","South of Java, Indonesia","BMKG"
"5","bmg2021cctu","2021-01-30T23:20:18.927174Z","-2.869799376","129.6591797","3.927639592","M","22","20","73.854496","Seram, Indonesia","BMKG"
"6","bmg2021ccqy","2021-01-30T21:54:07.635637Z","-7.871422291","117.6658325","3.084724819","M","22","14","147.1048813","Bali Sea","BMKG"
"7","bmg2021ccoc","2021-01-30T20:28:09.459986Z","-8.362789154","107.7953796","2.935513063","M","10","14","245.3839951","Java, Indonesia","BMKG"
"8","bmg2021ccnp","2021-01-30T20:15:27.107769Z","-8.300336838","119.5841675","4.07928001","M","173","41","79.49261475","Flores Region, Indonesia","BMKG"
"9","bmg2021cclt","2021-01-30T19:16:41.531786Z","4.99417305","127.2360001","4.580418854","M","12","38","169.2224121","Talaud Islands, Indonesia","BMKG"
"10","bmg2021cchg","2021-01-30T17:00:57.594659Z","0.5354703665","125.5771713","4.607899407","M","10","60","63.01634598","Northern Molucca Sea","BMKG"
"11","bmg2021cchb","2021-01-30T16:54:47.145809Z","-3.453816414","139.2922058","4.237909765","M","50","28","70.2361908","Irian Jaya, Indonesia","BMKG"
"12","bmg2021cceu","2021-01-30T15:46:04.638331Z","0.4475173354","98.61030579","3.893529166","M","10","37","65.54875183","Northern Sumatra, Indonesia","BMKG"
"13","bmg2021cccl","2021-01-30T14:34:54.032671Z","-9.121338844","110.355011","4.679960528","M","10","87","200.8267212","South of Java, Indonesia","BMKG"
"14","bmg2021cbys","2021-01-30T12:41:39.512423Z","-6.734158039","129.876358","4.400304483","M","193","19","81.73516846","Banda Sea","BMKG"
"15","bmg2021cbxa","2021-01-30T11:50:18.108021Z","-1.05072248","134.6688995","3.064859322","M","52","9","172.7051544","Irian Jaya Region, Indonesia","BMKG"
"16","bmg2021cbvc","2021-01-30T10:52:33.528269Z","-4.409948826","102.5365906","5.238401844","Mw(mB)","61","222","35.80845642","Southern Sumatra, Indonesia","BMKG"
"17","bmg2021cbuq","2021-01-30T10:38:28.764019Z","4.279543877","95.39852142","2.98117999","M","34","15","235.5752945","Northern Sumatra, Indonesia","BMKG"
"18","bmg2021cbtb","2021-01-30T09:50:05.519068Z","1.592951775","121.9577103","4.536900466","M","482","74","154.8477554","Minahassa Peninsula, Sulawesi","BMKG"
"19","bmg2021cbsu","2021-01-30T09:41:27.405453Z","-2.52206111","120.7060547","3.453288633","M","10","26","62.64846039","Sulawesi, Indonesia","BMKG"
"20","bmg2021cbsm","2021-01-30T09:32:20.966611Z","1.437467933","121.664444","4.061249677","M","489","22","151.5494766","Minahassa Peninsula, Sulawesi","BMKG"
"21","bmg2021cbsl","2021-01-30T09:31:19.250964Z","-3.260935783","111.4555664","5.768288","M","10","10","131.1967697","Borneo","BMKG"
"22","bmg2021cbrx","2021-01-30T09:14:57.444179Z","-2.841300726","126.2534866","3.677443312","M","10","9","158.259201","Ceram Sea","BMKG"
"23","bmg2021cbrq","2021-01-30T09:06:46.859026Z","4.657396317","96.567276","4.600986755","M","10","38","78.70551491","Northern Sumatra, Indonesia","BMKG"
"24","bmg2021cbqx","2021-01-30T08:44:36.07038Z","-2.841207743","129.4421234","3.548363383","M","13","19","80.1080761","Seram, Indonesia","BMKG"
"25","bmg2021cbpb","2021-01-30T07:48:52.884794Z","-6.253269196","122.1360321","3.922615835","M","17","35","116.2430105","Flores Sea","BMKG"
"26","bmg2021cbna","2021-01-30T06:51:39.373626Z","-5.902205467","103.8631363","3.822888034","M","26","24","209.5214844","Southern Sumatra, Indonesia","BMKG"
"27","bmg2021cbkb","2021-01-30T05:17:29.338827Z","-2.88314867","129.5080719","5.488436369","Mw(mB)","49","225","41.86578941","Seram, Indonesia","BMKG"
"28","bmg2021cbgb","2021-01-30T03:15:31.675582Z","-0.003398305504","123.4998627","4.174572022","M","135","29","78.97352219","Minahassa Peninsula, Sulawesi","BMKG"
"29","bmg2021cbfl","2021-01-30T02:57:07.041868Z","-4.47849369","102.7731323","2.90811435","M","30","7","295.9983749","Southern Sumatra, Indonesia","BMKG"
"30","bmg2021cbbd","2021-01-30T00:46:21.438212Z","-9.513095856","120.4484329","3.95140293","M","49","25","98.45716858","Sumba Region, Indonesia","BMKG"
"31","bmg2021caqt","2021-01-29T19:31:32.346019Z","2.53581953","126.841507","4.280973092","M","10","27","185.2550354","Northern Molucca Sea","BMKG"
"32","bmg2021caiz","2021-01-29T15:36:19.27041Z","-5.118838787","103.7425613","3.211042846","M","14","14","187.7377853","Southern Sumatra, Indonesia","BMKG"
"33","bmg2021cagc","2021-01-29T14:10:21.116179Z","-4.816203117","126.8179321","4.440085884","M","406","53","52.30126953","Banda Sea","BMKG"
"34","bmg2021caeu","2021-01-29T13:29:11.741913Z","-8.320289612","121.4709854","4.655964045","M","227","46","108.6895142","Flores Region, Indonesia","BMKG"
"35","bmg2021bzwf","2021-01-29T09:08:57.554246Z","0.6590819955","122.9041214","2.106502071","M","311","8","116.7987518","Minahassa Peninsula, Sulawesi","BMKG"
"36","bmg2021bzpv","2021-01-29T05:56:04.860544Z","2.222029924","97.97615814","4.029657805","M","22","26","118.7309113","Northern Sumatra, Indonesia","BMKG"
"37","bmg2021bzlt","2021-01-29T03:52:06.406085Z","-2.675793648","126.3245697","4.27597551","M","10","11","117.0697937","Ceram Sea","BMKG"
"38","bmg2021bzld","2021-01-29T03:33:42.587698Z","-8.739890099","118.3904877","4.368732178","M","110","29","141.5916061","Sumbawa Region, Indonesia","BMKG"
"39","bmg2021bzdp","2021-01-28T23:45:32.055994Z","0.2544699013","99.34278107","3.823578946","M","10","36","64.72344971","Northern Sumatra, Indonesia","BMKG"
"40","bmg2021byrq","2021-01-28T17:42:01.080821Z","1.980062485","117.9788742","3.946727701","M","19","24","119.547493","Borneo","BMKG"
"41","bmg2021bykh","2021-01-28T13:59:29.932313Z","-7.671270847","119.0370712","3.241841799","M","10","17","128.9856739","Flores Sea","BMKG"
"42","bmg2021bykb","2021-01-28T13:53:02.11786Z","2.930551767","98.5201416","2.07203278","M","10","14","163.6718521","Northern Sumatra, Indonesia","BMKG"
"43","bmg2021bygl","2021-01-28T12:03:25.940799Z","-1.951224923","99.68201447","4.307623139","M","19","32","97.59275055","Southern Sumatra, Indonesia","BMKG"
"44","bmg2021bxzd","2021-01-28T08:21:47.008451Z","3.974351883","95.50661469","3.232240649","M","27","14","239.162056","Off West Coast of Northern Sumatra","BMKG"
"45","bmg2021bxyi","2021-01-28T07:57:10.645881Z","5.077371597","127.4857483","4.860693785","M","111","84","119.8449482","Philippine Islands Region","BMKG"
"46","bmg2021bxwd","2021-01-28T06:50:53.274381Z","2.950366497","98.50385284","1.990162781","M","14","8","165.1027298","Northern Sumatra, Indonesia","BMKG"
"47","bmg2021bxuj","2021-01-28T05:56:42.274026Z","-8.152157784","120.1968613","3.987303099","M","10","22","86.41363525","Flores Region, Indonesia","BMKG"
"48","bmg2021bxtl","2021-01-28T05:29:00.973489Z","-0.01292708609","124.4761734","3.492270459","M","53","11","134.2846556","Southern Molucca Sea","BMKG"
"49","bmg2021bxkm","2021-01-28T00:57:06.368356Z","0.2706112564","97.01392365","3.780185536","M","19","21","245.7851","Northern Sumatra, Indonesia","BMKG"
"50","bmg2021bxaj","2021-01-27T19:50:33.194285Z","-0.3436672091","122.9082565","3.024721216","M","48","15","126.5863152","Minahassa Peninsula, Sulawesi","BMKG"
"51","bmg2021bwzp","2021-01-27T19:27:47.121449Z","-0.1196552068","123.682663","3.573376206","M","141","25","84.5995636","Minahassa Peninsula, Sulawesi","BMKG"
"52","bmg2021bwzi","2021-01-27T19:19:15.891096Z","-2.83878231","122.3274002","2.669639201","MLv","10","10","151.3384094","Sulawesi, Indonesia","BMKG"
"53","bmg2021bwzf","2021-01-27T19:15:47.756446Z","0.502851963","97.03540802","2.682942258","M","28","11","225.5067673","Northern Sumatra, Indonesia","BMKG"
"54","bmg2021bwyk","2021-01-27T18:51:53.541364Z","-1.520589709","100.3831024","3.499393667","M","37","27","93.76080322","Southern Sumatra, Indonesia","BMKG"
"55","bmg2021bwyd","2021-01-27T18:43:24.96538Z","-2.972144127","118.8313828","3.745925944","M","11","25","215.1149044","Sulawesi, Indonesia","BMKG"
"56","bmg2021bwxy","2021-01-27T18:36:58.804511Z","-5.137163639","103.7622299","3.274591003","M","10","16","188.3030548","Southern Sumatra, Indonesia","BMKG"
"57","bmg2021bwxo","2021-01-27T18:28:55.377851Z","2.43385148","98.67971802","2.772857082","M","10","14","102.0789833","Northern Sumatra, Indonesia","BMKG"
"58","bmg2021bwwz","2021-01-27T18:08:59.677079Z","2.375888109","98.68730164","2.451000555","M","10","11","105.203495","Northern Sumatra, Indonesia","BMKG"
"59","bmg2021bwwy","2021-01-27T18:07:43.06709Z","2.382975101","98.72301483","1.940154837","M","10","9","169.7424355","Northern Sumatra, Indonesia","BMKG"
"60","bmg2021bwun","2021-01-27T16:53:54.860499Z","0.353240788","123.7615891","4.328404562","M","198","33","100.2144585","Minahassa Peninsula, Sulawesi","BMKG"
"61","bmg2021bwuh","2021-01-27T16:46:18.474Z","-6.49315691","130.0350494","4.704198439","M","150","50","68.88021851","Banda Sea","BMKG"
"62","bmg2021bwtj","2021-01-27T16:18:33.260059Z","1.555312276","99.64969635","3.510976364","M","170","33","120.080471","Northern Sumatra, Indonesia","BMKG"
"63","bmg2021bwrt","2021-01-27T15:29:47.590751Z","-0.3766645789","123.1186981","4.16124236","M","28","27","53.96508789","Minahassa Peninsula, Sulawesi","BMKG"
"64","bmg2021bwrc","2021-01-27T15:10:17.417135Z","-8.556341171","111.6522751","3.040627261","M","57","11","212.1313324","Java, Indonesia","BMKG"
"65","bmg2021bwmh","2021-01-27T12:45:26.407657Z","-2.674473286","138.8694611","4.933247962","M","10","19","98.1133194","Irian Jaya, Indonesia","BMKG"
"66","bmg2021bwkh","2021-01-27T11:43:27.797418Z","1.727128863","126.371048","3.229104525","M","24","12","120.1089706","Northern Molucca Sea","BMKG"
"67","bmg2021bwkd","2021-01-27T11:38:40.73266Z","-8.447658539","120.5704956","3.664019357","M","164","20","91.50886297","Flores Region, Indonesia","BMKG"
"68","bmg2021bwkb","2021-01-27T11:36:38.931901Z","1.660548449","122.9895477","5.27558186","M","10","9","237.837265","Minahassa Peninsula, Sulawesi","BMKG"
"69","bmg2021bwjx","2021-01-27T11:31:21.531669Z","-5.128110886","103.7611771","3.436107347","M","14","18","186.7874069","Southern Sumatra, Indonesia","BMKG"
"70","bmg2021bwjf","2021-01-27T11:10:22.3617Z","-5.105846405","103.7549744","2.856980891","M","10","12","183.7606812","Southern Sumatra, Indonesia","BMKG"
"71","bmg2021bwjb","2021-01-27T11:06:28.7551Z","-5.180730343","103.7598648","2.75711737","M","10","11","200.5035706","Southern Sumatra, Indonesia","BMKG"
"72","bmg2021bwiz","2021-01-27T11:03:56.512189Z","1.260166883","126.2191162","3.581904932","M","10","20","94.63774872","Northern Molucca Sea","BMKG"
"73","bmg2021bwig","2021-01-27T10:40:24.06512Z","-2.731635332","121.9004517","3.86046438","M","10","28","121.7560177","Sulawesi, Indonesia","BMKG"
"74","bmg2021bwif","2021-01-27T10:40:23.249622Z","-5.201245308","103.6454086","5.142972936","M","10","154","28.01191711","Southern Sumatra, Indonesia","BMKG"
"75","bmg2021bwhz","2021-01-27T10:33:12.860394Z","-3.006442308","122.0066833","3.263127696","M","16","7","257.3691006","Sulawesi, Indonesia","BMKG"
"76","bmg2021bwcr","2021-01-27T07:52:14.550186Z","4.573505402","107.219017","6.048180539","M","10","10","185.9696045","South China Sea","BMKG"
"77","bmg2021bvwo","2021-01-27T04:47:42.443537Z","0.3086518943","125.9935379","4.454340766","M","10","27","63.44911194","Northern Molucca Sea","BMKG"
"78","bmg2021bvvr","2021-01-27T04:19:57.799859Z","0.003052398097","123.4793243","4.792461417","M","142","118","46.69927216","Minahassa Peninsula, Sulawesi","BMKG"
"79","bmg2021bvtl","2021-01-27T03:13:26.162729Z","-10.43750858","123.8003769","4.782026432","M","10","34","130.5497589","Timor Region","BMKG"
"80","bmg2021bvoh","2021-01-27T00:36:07.759752Z","-1.728025317","122.1935577","3.57065652","M","10","15","124.4719925","Sulawesi, Indonesia","BMKG"
"81","bmg2021bvns","2021-01-27T00:18:59.803071Z","-0.03080999665","122.1865921","2.544465354","M","13","8","250.4777374","Minahassa Peninsula, Sulawesi","BMKG"
"82","bmg2021bvmy","2021-01-26T23:56:20.847427Z","-1.905987978","120.4865723","1.940953436","M","10","4","197.9418182","Sulawesi, Indonesia","BMKG"
"83","bmg2021bvmd","2021-01-26T23:31:29.974077Z","-8.415833473","116.1291199","2.704076847","M","61","13","184.1552124","Sumbawa Region, Indonesia","BMKG"
"84","bmg2021bvly","2021-01-26T23:25:26.579587Z","-0.259793967","122.0787277","2.483438822","M","10","8","264.1903076","Minahassa Peninsula, Sulawesi","BMKG"
"85","bmg2021bvix","2021-01-26T21:53:36.93395Z","-9.454475403","115.6598434","2.982914522","M","21","23","229.5944672","South of Bali, Indonesia","BMKG"
"86","bmg2021bvhk","2021-01-26T21:07:42.125868Z","-8.785369873","110.9494553","4.060598746","M","38","38","209.3966064","Java, Indonesia","BMKG"
"87","bmg2021bvgx","2021-01-26T20:53:10.538202Z","-8.415940285","129.5544281","4.820125922","M","10","14","95.82131958","Timor Sea","BMKG"
"88","bmg2021bvbi","2021-01-26T18:03:55.328035Z","1.26849401","126.2560043","3.89399528","M","10","13","95.66988373","Northern Molucca Sea","BMKG"
"89","bmg2021buxk","2021-01-26T16:04:25.947738Z","-7.131183147","122.2853088","3.303766162","M","10","19","105.4487343","Flores Sea","BMKG"
"90","bmg2021buxe","2021-01-26T15:58:09.006988Z","-9.13717556","119.1990128","3.634170494","M","10","23","144.2037964","Sumba Region, Indonesia","BMKG"
"91","bmg2021buww","2021-01-26T15:48:58.883083Z","-2.714447975","130.1641846","3.273902785","M","34","12","70.87149048","Seram, Indonesia","BMKG"
"92","bmg2021buro","2021-01-26T13:07:31.638903Z","-2.329608679","127.7411194","3.536400904","M","23","13","75.38961792","Ceram Sea","BMKG"
"93","bmg2021buqr","2021-01-26T12:40:39.916665Z","4.809597492","123.8295517","4.801059932","M","10","9","263.4973373","Celebes Sea","BMKG"
"94","bmg2021buqq","2021-01-26T12:39:25.392087Z","3.900575161","123.3588333","4.33121755","M","500","20","245.9016571","Celebes Sea","BMKG"
"95","bmg2021buqj","2021-01-26T12:31:14.526212Z","-1.832742691","133.434967","3.110525148","M","11","10","193.24226","Irian Jaya Region, Indonesia","BMKG"
"96","bmg2021bunu","2021-01-26T11:13:16.463174Z","-2.309379339","133.336441","2.843311951","M","27","8","213.2557774","Irian Jaya Region, Indonesia","BMKG"
"97","bmg2021bump","2021-01-26T10:37:23.635403Z","-0.06643371284","123.2366714","3.149710578","M","137","16","140.8786469","Minahassa Peninsula, Sulawesi","BMKG"
"98","bmg2021bumh","2021-01-26T10:28:09.401494Z","-8.514439583","121.9502411","1.561445547","M","10","6","224.8115082","Flores Region, Indonesia","BMKG"
"99","bmg2021bulo","2021-01-26T10:05:47.996229Z","-0.1376515627","123.4419785","3.520894844","M","34","17","73.12863159","Minahassa Peninsula, Sulawesi","BMKG"
"100","bmg2021buld","2021-01-26T09:52:37.95975Z","-0.1804503053","122.8568726","3.612299258","M","105","18","64.98986816","Minahassa Peninsula, Sulawesi","BMKG"
"101","bmg2021bukp","2021-01-26T09:36:09.116494Z","-7.689341545","118.9752502","3.434483295","M","10","18","130.3518677","Flores Sea","BMKG"
"102","bmg2021buhe","2021-01-26T07:52:29.589127Z","-9.602573395","118.9059525","2.49090211","M","22","10","199.6419678","Sumbawa Region, Indonesia","BMKG"
"103","bmg2021bugu","2021-01-26T07:40:36.683588Z","-3.615062475","123.444725","3.524348553","M","13","18","184.1751823","Sulawesi, Indonesia","BMKG"
"104","bmg2021bufu","2021-01-26T07:11:22.614972Z","0.5032057762","97.00650024","3.389927612","M","28","17","243.1826077","Northern Sumatra, Indonesia","BMKG"
"105","bmg2021bucz","2021-01-26T05:46:13.87349Z","-1.894863486","122.7116776","3.08167516","M","11","14","218.7221699","Sulawesi, Indonesia","BMKG"
"106","bmg2021bubx","2021-01-26T05:13:31.387996Z","-7.839354038","119.5188217","3.150781171","M","10","10","182.7793159","Flores Sea","BMKG"
"107","bmg2021btyi","2021-01-26T03:24:09.311821Z","0.5637044311","97.07323456","3.611251028","M","20","31","238.8329163","Northern Sumatra, Indonesia","BMKG"
"108","bmg2021btwo","2021-01-26T02:30:45.595285Z","-6.831419468","127.4946136","4.647252335","M","385","33","78.17124939","Banda Sea","BMKG"
"109","bmg2021btvu","2021-01-26T02:07:08.430423Z","-9.519512177","114.3504181","3.134517465","M","11","20","246.2993164","South of Bali, Indonesia","BMKG"
"110","bmg2021btud","2021-01-26T01:17:51.450818Z","0.2718175352","96.94728851","3.685313377","M","18","21","231.2647476","Off West Coast of Northern Sumatra","BMKG"
