"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"22","bmg2022vger","2022-10-30T05:26:04.632756Z","-8.326807022","116.2493439","3.968750121","M","10","51","135.0130615","Sumbawa Region, Indonesia","BMKG"
"23","bmg2022vgen","2022-10-30T05:20:49.992143Z","-5.278960705","104.339035","2.986577704","M","10","20","114.4377899","Southern Sumatra, Indonesia","BMKG"
"24","bmg2022vgel","2022-10-30T05:19:04.010851Z","-8.613780975","116.9188232","2.286948866","M","308","18","184.5642166","Sumbawa Region, Indonesia","BMKG"
"25","bmg2022vfxo","2022-10-30T01:50:00.431195Z","2.135289192","129.0986938","4.346984303","M","10","26","184.2261353","Halmahera, Indonesia","BMKG"
"26","bmg2022vfwn","2022-10-30T01:18:15.443491Z","2.166127682","125.6467819","3.463935203","M","10","11","131.2405567","Talaud Islands, Indonesia","BMKG"
"27","bmg2022vfqi","2022-10-29T22:11:29.90923Z","-0.1449866146","123.0440445","2.758077872","M","40","7","92.40707016","Minahassa Peninsula, Sulawesi","BMKG"
"28","bmg2022vfpu","2022-10-29T21:55:02.736716Z","1.717236996","99.12384033","2.078071453","M","20","8","100.4305143","Northern Sumatra, Indonesia","BMKG"
"29","bmg2022vfoq","2022-10-29T21:19:18.576545Z","-0.2426684648","129.6868439","3.467470706","M","15","14","141.5874481","Halmahera, Indonesia","BMKG"
"30","bmg2022vflr","2022-10-29T19:50:20.543933Z","2.146843433","128.9950714","3.748283323","M","10","11","259.8045502","Halmahera, Indonesia","BMKG"
"31","bmg2022vflc","2022-10-29T19:31:47.961154Z","2.076296329","128.9909973","4.099765107","M","10","24","181.0413361","Halmahera, Indonesia","BMKG"
"32","bmg2022vfgv","2022-10-29T17:22:41.897258Z","-2.349746227","140.3352356","2.242155694","M","10","5","259.2066727","Near North Coast of Irian Jaya","BMKG"
"33","bmg2022vfgm","2022-10-29T17:11:51.979159Z","-9.611207008","119.8686447","3.203228723","M","18","17","135.4510803","Sumba Region, Indonesia","BMKG"
"34","bmg2022vffr","2022-10-29T16:48:24.138788Z","1.398406625","126.3792725","4.453397135","M","10","55","94.68269253","Northern Molucca Sea","BMKG"
"35","bmg2022vffm","2022-10-29T16:41:38.207242Z","-0.2136606425","129.7317657","3.407881711","M","10","11","144.1697998","Halmahera, Indonesia","BMKG"
"36","bmg2022vfff","2022-10-29T16:33:57.842465Z","1.595038414","127.6639786","2.19606344","M","10","5","174.1132317","Halmahera, Indonesia","BMKG"
"37","bmg2022vfeq","2022-10-29T16:16:39.275105Z","-0.2582820952","129.7091522","4.755476494","M","10","42","141.6027298","Halmahera, Indonesia","BMKG"
"38","bmg2022vfbr","2022-10-29T14:46:12.186893Z","2.147286654","128.9547272","3.809447168","M","11","12","193.2921143","Halmahera, Indonesia","BMKG"
"39","bmg2022vezl","2022-10-29T13:39:29.470855Z","-2.513298035","121.0182648","2.691837812","M","10","15","97.177948","Sulawesi, Indonesia","BMKG"
"40","bmg2022vews","2022-10-29T12:16:35.680978Z","1.027715802","121.7287292","3.191880481","M","11","18","159.6185226","Minahassa Peninsula, Sulawesi","BMKG"
"41","bmg2022vewl","2022-10-29T12:07:51.619986Z","0.5270313621","99.88986206","3.399067203","M","133","29","89.66954041","Northern Sumatra, Indonesia","BMKG"
"42","bmg2022vevw","2022-10-29T11:51:12.951671Z","-8.765070915","111.4950714","3.197745205","M","18","14","282.4414082","Java, Indonesia","BMKG"
"43","bmg2022vesv","2022-10-29T10:18:53.563085Z","2.175510645","128.9895172","3.905676635","M","13","20","183.1626587","Halmahera, Indonesia","BMKG"
"44","bmg2022vesl","2022-10-29T10:06:47.00845Z","1.503052592","127.126442","2.583242758","M","10","11","154.3241997","Halmahera, Indonesia","BMKG"
"45","bmg2022vesf","2022-10-29T09:59:54.918577Z","-8.900144577","116.8660049","2.497614156","M","10","11","176.8074646","Sumbawa Region, Indonesia","BMKG"
"46","bmg2022vesa","2022-10-29T09:53:55.166458Z","-7.513055801","119.7267303","3.823617638","M","10","29","103.1876678","Flores Sea","BMKG"
"47","bmg2022vero","2022-10-29T09:40:33.947777Z","-10.13218403","121.7836609","3.53578512","M","10","14","95.46542358","Savu Sea","BMKG"
"48","bmg2022vepy","2022-10-29T08:50:41.964842Z","-7.405391216","128.5386505","4.22146101","M","200","19","114.5392389","Banda Sea","BMKG"
"49","bmg2022vepa","2022-10-29T08:23:10.967061Z","-8.303326607","119.6281433","3.345223385","M","165","19","93.05127144","Flores Region, Indonesia","BMKG"
"50","bmg2022vemg","2022-10-29T06:59:09.356819Z","-9.265657425","118.5532227","2.73817898","M","159","14","173.1280975","Sumbawa Region, Indonesia","BMKG"
"51","bmg2022veld","2022-10-29T06:24:55.728505Z","-9.658519745","118.3638382","2.820581222","M","10","17","240.5402107","Sumbawa Region, Indonesia","BMKG"
"52","bmg2022veko","2022-10-29T06:07:40.214662Z","-8.69469738","113.0658569","3.005136977","M","32","12","206.3953476","Java, Indonesia","BMKG"
"53","bmg2022vejt","2022-10-29T05:43:25.447226Z","-6.781441689","106.5097351","2.490682185","M","12","8","173.5432281","Java, Indonesia","BMKG"
"54","bmg2022vegz","2022-10-29T04:19:28.146151Z","-8.338367462","119.6792068","3.771242861","M","163","46","85.25208473","Flores Region, Indonesia","BMKG"
"55","bmg2022vedz","2022-10-29T02:48:59.703577Z","-8.735135078","108.6078033","3.010054898","M","18","16","254.8768311","Java, Indonesia","BMKG"
"56","bmg2022vebt","2022-10-29T01:41:25.735273Z","-9.285331726","113.9552155","3.416816583","M","13","16","224.9856415","South of Java, Indonesia","BMKG"
"57","bmg2022vebi","2022-10-29T01:27:33.750376Z","1.267749786","121.5970078","2.94712621","M","10","17","210.5627747","Minahassa Peninsula, Sulawesi","BMKG"
"58","bmg2022vebf","2022-10-29T01:25:05.3186Z","-2.418355703","120.7318115","2.629757285","M","16","14","108.0196228","Sulawesi, Indonesia","BMKG"
"59","bmg2022veam","2022-10-29T01:02:45.683576Z","-8.315292358","109.033905","4.679337978","M","23","87","196.7365189","Java, Indonesia","BMKG"
"60","bmg2022vdxj","2022-10-28T23:27:40.5173Z","-8.327490807","121.4141846","3.541804188","M","18","22","58.08821106","Flores Region, Indonesia","BMKG"
"61","bmg2022vdtx","2022-10-28T21:42:52.29071Z","-2.598548651","139.4243164","4.522141055","M","14","20","135.6304245","Near North Coast of Irian Jaya","BMKG"
"62","bmg2022vdtn","2022-10-28T21:30:49.585977Z","3.614946127","126.6220779","3.934943053","M","55","21","123.4099045","Talaud Islands, Indonesia","BMKG"
"63","bmg2022vdqu","2022-10-28T20:08:17.544557Z","-5.173314571","129.8706818","3.79186061","M","198","31","86.00294495","Banda Sea","BMKG"
"64","bmg2022vdhi","2022-10-28T15:22:02.662534Z","2.097193241","129.067749","4.11958216","M","11","23","222.3193512","Halmahera, Indonesia","BMKG"
"65","bmg2022vdgu","2022-10-28T15:05:16.907963Z","-5.830996037","130.7601624","3.844247945","M","128","29","74.72840881","Banda Sea","BMKG"
"66","bmg2022vdbj","2022-10-28T12:20:52.690435Z","-3.448678017","129.4922333","3.71916793","M","10","24","100.6723175","Seram, Indonesia","BMKG"
"67","bmg2022vcvy","2022-10-28T09:36:11.498346Z","-9.096817017","123.8016129","2.982025415","M","34","18","75.72236633","Timor Region","BMKG"
"68","bmg2022vcov","2022-10-28T06:00:45.501468Z","1.527018189","127.2604828","3.645601731","M","127","20","148.6096458","Halmahera, Indonesia","BMKG"
"69","bmg2022vcoh","2022-10-28T05:44:32.173966Z","1.750811577","126.4257126","3.420137855","M","10","11","106.7189393","Northern Molucca Sea","BMKG"
"70","bmg2022vcni","2022-10-28T05:15:42.559804Z","1.729649305","126.4421539","3.620374163","M","28","13","105.7615962","Northern Molucca Sea","BMKG"
"71","bmg2022vclx","2022-10-28T04:31:58.782758Z","-5.192268372","102.4406891","4.395330741","M","10","38","203.6360703","Southern Sumatra, Indonesia","BMKG"
"72","bmg2022vcjt","2022-10-28T03:27:35.09238Z","2.089775801","124.8516312","4.814384483","M","191","87","152.878376","Celebes Sea","BMKG"
"73","bmg2022vcjm","2022-10-28T03:19:18.974894Z","-9.730247498","121.7565155","3.380482935","M","10","18","98.60665894","Savu Sea","BMKG"
"74","bmg2022vcjk","2022-10-28T03:16:28.391455Z","-8.730498314","109.5205307","3.82445396","M","26","38","231.2274857","Java, Indonesia","BMKG"
"75","bmg2022vcft","2022-10-28T01:25:49.335618Z","2.00633049","129.0268402","4.103890727","M","13","21","180.2019196","Halmahera, Indonesia","BMKG"
"76","bmg2022vcba","2022-10-27T23:02:11.088218Z","2.095474005","129.1437531","3.849910823","M","13","13","192.6321869","Halmahera, Indonesia","BMKG"
"77","bmg2022vbxz","2022-10-27T21:30:16.328683Z","-10.92735481","119.3637314","4.711917696","M","39","110","102.627533","Sumba Region, Indonesia","BMKG"
"78","bmg2022vbwd","2022-10-27T20:34:32.535454Z","-9.676491737","117.313385","3.649107523","M","26","53","187.2431412","Sumbawa Region, Indonesia","BMKG"
"79","bmg2022vbvy","2022-10-27T20:28:38.648073Z","-9.683895111","119.9255905","3.170614701","M","35","30","144.9037628","Sumba Region, Indonesia","BMKG"
"80","bmg2022vbvp","2022-10-27T20:18:14.454811Z","-8.886971474","118.2900391","2.44126009","M","10","26","140.9714203","Sumbawa Region, Indonesia","BMKG"
"81","bmg2022vbvn","2022-10-27T20:15:32.920283Z","-4.106505871","129.2912598","2.609509444","M","29","12","165.8542404","Banda Sea","BMKG"
"82","bmg2022vbun","2022-10-27T19:44:54.531474Z","-9.229353905","107.8998795","3.60017367","M","10","43","246.7030487","South of Java, Indonesia","BMKG"
"83","bmg2022vbub","2022-10-27T19:30:57.123441Z","-3.587150574","127.3091583","3.721626889","M","14","22","189.2126694","Seram, Indonesia","BMKG"
"84","bmg2022vbty","2022-10-27T19:27:51.145083Z","-2.786463737","122.23806","3.794453162","M","10","56","93.88408661","Sulawesi, Indonesia","BMKG"
"85","bmg2022vbst","2022-10-27T18:51:18.224224Z","2.085622311","128.9875031","4.554315237","M","12","39","181.1780396","Halmahera, Indonesia","BMKG"
"86","bmg2022vbrq","2022-10-27T18:18:07.439147Z","-4.079655647","129.5410919","2.414716132","M","10","8","145.1232758","Banda Sea","BMKG"
"87","bmg2022vbro","2022-10-27T18:15:23.774018Z","2.03926897","128.5718842","3.342144624","M","17","13","181.1061401","Halmahera, Indonesia","BMKG"
"88","bmg2022vbrd","2022-10-27T18:02:44.181022Z","-6.535837173","130.1829071","4.417471991","M","152","43","66.32469177","Banda Sea","BMKG"
"89","bmg2022vbql","2022-10-27T17:41:43.875117Z","-7.204625607","121.2136536","4.15075679","M","13","66","55.55337524","Flores Sea","BMKG"
"90","bmg2022vbqg","2022-10-27T17:36:21.717578Z","-7.191827297","121.2114639","4.631190374","M","18","109","40.58644867","Flores Sea","BMKG"
"91","bmg2022vbpj","2022-10-27T17:08:46.310399Z","-2.377317905","120.6513672","2.951497093","M","10","39","75.15350342","Sulawesi, Indonesia","BMKG"
"92","bmg2022vbjp","2022-10-27T14:14:36.560237Z","-9.47852993","116.4391327","2.685121368","M","90","19","226.5718079","Sumbawa Region, Indonesia","BMKG"
"93","bmg2022vbgd","2022-10-27T12:29:10.220761Z","-7.383111954","106.0525055","3.565036033","M","19","42","218.463623","Java, Indonesia","BMKG"
"94","bmg2022vbdh","2022-10-27T11:02:32.022395Z","-6.586723804","105.5017319","2.965638698","M","11","19","185.5970993","Sunda Strait, Indonesia","BMKG"
"95","bmg2022vbdc","2022-10-27T10:57:39.231376Z","-8.85846138","110.3381729","3.007094403","M","11","15","273.1451721","Java, Indonesia","BMKG"
"96","bmg2022vbbd","2022-10-27T09:58:09.944973Z","-9.37349987","114.070549","3.424657076","M","12","20","222.6567688","South of Bali, Indonesia","BMKG"
"97","bmg2022vbal","2022-10-27T09:36:44.846207Z","-8.480193138","118.1717377","3.38740055","M","132","37","67.65392303","Sumbawa Region, Indonesia","BMKG"
"98","bmg2022vazx","2022-10-27T09:21:01.359568Z","-9.561793327","119.7663269","3.04597107","M","35","20","128.6379547","Sumba Region, Indonesia","BMKG"
"99","bmg2022vavk","2022-10-27T07:04:30.351318Z","-3.889105558","122.3402786","2.761219595","M","10","12","113.9372025","Sulawesi, Indonesia","BMKG"
"100","bmg2022vaut","2022-10-27T06:44:31.817664Z","-2.379148245","121.1148987","2.62713625","M","10","13","112.2017117","Sulawesi, Indonesia","BMKG"
"101","bmg2022vati","2022-10-27T06:00:32.167356Z","-9.28968811","118.8376694","2.984354743","M","39","20","158.9490814","Sumbawa Region, Indonesia","BMKG"
"102","bmg2022vara","2022-10-27T04:51:28.349399Z","-0.07779929042","123.1410828","3.060496864","M","75","19","99.6102829","Minahassa Peninsula, Sulawesi","BMKG"
"103","bmg2022vamm","2022-10-27T02:33:45.742859Z","0.2460497171","96.66281128","3.471210924","M","50","16","261.2306253","Off West Coast of Northern Sumatra","BMKG"
"104","bmg2022vaer","2022-10-26T22:37:22.347086Z","-9.421753883","118.178009","3.217680009","M","16","36","180.6655197","Sumbawa Region, Indonesia","BMKG"
"105","bmg2022uztu","2022-10-26T17:06:52.318324Z","-2.205214739","118.760437","3.043123015","M","10","36","211.0883827","Sulawesi, Indonesia","BMKG"
"106","bmg2022uztk","2022-10-26T16:54:54.05929Z","-0.3014874458","122.933548","2.978314072","M","46","27","101.7667618","Minahassa Peninsula, Sulawesi","BMKG"
"107","bmg2022uzpo","2022-10-26T14:59:11.241473Z","-2.795594215","127.8237","3.558006671","M","14","30","76.77035522","Ceram Sea","BMKG"
"108","bmg2022uzhf","2022-10-26T10:45:50.40776Z","-2.158124208","100.1880035","3.258064814","M","11","19","165.9520187","Southern Sumatra, Indonesia","BMKG"
"109","bmg2022uywi","2022-10-26T05:15:25.923206Z","-0.5491672158","123.2451096","3.203522139","M","10","23","109.1619225","Minahassa Peninsula, Sulawesi","BMKG"
"110","bmg2022uywe","2022-10-26T05:10:28.122252Z","-0.5637621284","123.282402","3.743212378","M","11","42","49.60144424","Minahassa Peninsula, Sulawesi","BMKG"
"111","bmg2022uyvg","2022-10-26T04:43:02.522263Z","-8.909089088","116.8578262","2.626906809","M","10","21","187.9431763","Sumbawa Region, Indonesia","BMKG"
"112","bmg2022uyta","2022-10-26T03:35:37.731555Z","2.356657028","98.97190857","2.64453714","M","147","33","158.5764771","Northern Sumatra, Indonesia","BMKG"
"113","bmg2022uypi","2022-10-26T01:43:45.821292Z","-9.499868393","117.5262375","3.727807106","M","28","56","187.7519836","Sumbawa Region, Indonesia","BMKG"
"114","bmg2022uypa","2022-10-26T01:34:01.217346Z","-7.262627602","107.709404","3.072919425","M","10","40","71.229599","Java, Indonesia","BMKG"
"115","bmg2022uyls","2022-10-25T23:54:21.220614Z","2.745746374","128.3559418","4.597054082","M","197","55","159.0771332","Halmahera, Indonesia","BMKG"
"116","bmg2022uykr","2022-10-25T23:22:04.912611Z","-2.728326559","129.7637024","2.859384003","M","14","11","152.1591682","Seram, Indonesia","BMKG"
"117","bmg2022uyjy","2022-10-25T23:00:21.734452Z","-3.325793505","128.3640137","2.342168718","M","10","10","116.5911179","Seram, Indonesia","BMKG"
"118","bmg2022uyit","2022-10-25T22:24:17.912555Z","1.402335525","126.0041962","4.018058366","M","12","25","102.3474197","Northern Molucca Sea","BMKG"
"119","bmg2022uyhb","2022-10-25T21:33:13.034045Z","-2.360485077","121.0354538","2.448241964","M","10","15","104.3789978","Sulawesi, Indonesia","BMKG"
"120","bmg2022uyge","2022-10-25T21:04:43.093357Z","-9.245849609","118.6396332","2.575222854","M","38","21","163.0959778","Sumbawa Region, Indonesia","BMKG"
"121","bmg2022uycw","2022-10-25T19:25:34.186133Z","-8.45984745","119.5252151","3.347350558","M","163","42","86.530406","Flores Region, Indonesia","BMKG"
"122","bmg2022uxoo","2022-10-25T12:12:20.139817Z","2.092462063","98.96759796","3.87669844","M","10","45","50.67058563","Northern Sumatra, Indonesia","BMKG"
"123","bmg2022uxgs","2022-10-25T08:14:19.719187Z","-2.897397995","140.1835327","3.308225199","M","17","8","109.1167297","Near North Coast of Irian Jaya","BMKG"
"124","bmg2022uxgn","2022-10-25T08:08:03.703439Z","5.032295227","95.04189301","3.176581372","M","32","18","259.29216","Northern Sumatra, Indonesia","BMKG"
"125","bmg2022uwst","2022-10-25T01:11:24.093783Z","-9.010500908","117.0018082","4.491214395","M","10","69","169.0968246","Sumbawa Region, Indonesia","BMKG"
"126","bmg2022uwsl","2022-10-25T01:01:40.715562Z","-8.839859962","123.4358673","2.91874768","M","130","24","52.65853882","Flores Region, Indonesia","BMKG"
"127","bmg2022uwhl","2022-10-24T19:28:36.889051Z","1.608315706","127.2509842","2.837945889","M","122","23","80.17279053","Halmahera, Indonesia","BMKG"
"128","bmg2022uwhg","2022-10-24T19:21:59.115684Z","3.256222725","96.16872406","3.599281566","M","10","33","167.218689","Northern Sumatra, Indonesia","BMKG"
"129","bmg2022uwey","2022-10-24T18:12:05.438272Z","-3.885056257","127.6928864","3.779774252","M","192","30","206.993103","Seram, Indonesia","BMKG"
"130","bmg2022uwdx","2022-10-24T17:40:45.321387Z","-9.535148621","121.5481873","3.613162745","M","13","36","71.6395874","Savu Sea","BMKG"
"131","bmg2022uwds","2022-10-24T17:34:49.327328Z","-0.2909196019","126.4847565","3.09608663","M","10","14","93.14588928","Southern Molucca Sea","BMKG"
"132","bmg2022uwdj","2022-10-24T17:25:03.28121Z","-0.03475800529","122.8230515","2.419593215","M","102","8","74.80744934","Minahassa Peninsula, Sulawesi","BMKG"
"133","bmg2022uwcr","2022-10-24T17:03:05.097098Z","-10.27052689","119.0253906","3.927752569","M","18","37","202.9535217","Sumba Region, Indonesia","BMKG"
"134","bmg2022uwau","2022-10-24T16:06:26.144164Z","-7.67358017","128.6567383","4.45224493","Mw(mB)","138","131","46.78009033","Banda Sea","BMKG"
"135","bmg2022uvve","2022-10-24T13:15:51.302611Z","-3.022692204","130.7575226","3.574641081","M","10","23","96.78553677","Seram, Indonesia","BMKG"
"136","bmg2022uvko","2022-10-24T07:54:16.063762Z","-1.009627104","128.4647064","3.854722317","M","10","19","151.2047424","Halmahera, Indonesia","BMKG"
"137","bmg2022uvib","2022-10-24T06:38:48.106127Z","-7.88009882","120.9463348","4.272330812","M","10","26","65.27990723","Flores Sea","BMKG"
"138","bmg2022uvgg","2022-10-24T05:43:18.848577Z","-6.476030827","130.0379639","3.833758318","M","86","8","197.4367752","Banda Sea","BMKG"
"139","bmg2022uvcc","2022-10-24T03:37:34.804644Z","-0.0484848842","123.638092","3.771379817","M","92","15","87.90016174","Minahassa Peninsula, Sulawesi","BMKG"
"141","bmg2022uuxm","2022-10-24T01:18:39.158968Z","4.456028938","124.3447266","4.813188606","M","10","52","233.3068237","Celebes Sea","BMKG"
"142","bmg2022uuqm","2022-10-23T21:46:04.255314Z","2.408433437","98.95866394","2.565202389","M","133","26","121.7972698","Northern Sumatra, Indonesia","BMKG"
"143","bmg2022uuqg","2022-10-23T21:38:33.295865Z","-4.79465723","103.6172333","3.704638764","M","82","28","145.7676544","Southern Sumatra, Indonesia","BMKG"
"144","bmg2022uumy","2022-10-23T19:58:46.833703Z","-2.325045586","127.8360138","3.077004921","M","23","11","128.8196564","Ceram Sea","BMKG"
"145","bmg2022uume","2022-10-23T19:35:39.648396Z","-2.710294008","139.1626282","4.338434796","M","28","28","114.8232498","Near North Coast of Irian Jaya","BMKG"
"146","bmg2022uuly","2022-10-23T19:27:45.173985Z","-2.336327791","127.888588","3.917147651","M","47","33","62.47101402","Ceram Sea","BMKG"
"147","bmg2022uukm","2022-10-23T18:43:32.779815Z","-2.818831682","127.951004","2.40712764","M","10","8","223.0081329","Ceram Sea","BMKG"
"148","bmg2022uuka","2022-10-23T18:30:30.349926Z","-8.495029449","118.179245","1.64918902","M","130","9","113.4115448","Sumbawa Region, Indonesia","BMKG"
"149","bmg2022uufx","2022-10-23T16:25:16.390609Z","0.3075282872","122.1125412","2.183994628","M","142","12","77.94406128","Minahassa Peninsula, Sulawesi","BMKG"
"150","bmg2022uufw","2022-10-23T16:23:45.684379Z","-4.30215168","134.8831787","3.732052168","M","10","13","107.7878036","Irian Jaya Region, Indonesia","BMKG"
"151","bmg2022uufi","2022-10-23T16:07:18.969619Z","-2.996195793","139.6789703","2.33044749","M","114","8","130.5941772","Near North Coast of Irian Jaya","BMKG"
"152","bmg2022uubd","2022-10-23T14:00:59.662382Z","-0.3511223197","99.51602173","4.221990037","M","10","58","105.6547089","Southern Sumatra, Indonesia","BMKG"
"153","bmg2022utye","2022-10-23T12:30:15.980272Z","-0.1160956994","122.8996582","2.602650981","M","112","10","80.63291931","Minahassa Peninsula, Sulawesi","BMKG"
"154","bmg2022utxj","2022-10-23T12:05:46.107017Z","-8.549349785","118.3607788","1.805525208","M","112","11","109.2645607","Sumbawa Region, Indonesia","BMKG"
"155","bmg2022utwj","2022-10-23T11:36:27.294218Z","-4.473413467","121.9234619","3.358760207","M","10","26","42.71762848","Sulawesi, Indonesia","BMKG"
"156","bmg2022utvy","2022-10-23T11:22:43.341563Z","-4.716702461","139.9398651","3.394612878","M","10","10","146.1298943","Irian Jaya, Indonesia","BMKG"
"157","bmg2022utuc","2022-10-23T10:26:41.777142Z","3.292404175","97.41879272","2.947806075","M","52","18","84.80729675","Northern Sumatra, Indonesia","BMKG"
"158","bmg2022utsk","2022-10-23T09:35:30.547762Z","-0.7879451513","121.6139832","2.690332599","M","10","12","79.23097229","Minahassa Peninsula, Sulawesi","BMKG"
"159","bmg2022utqb","2022-10-23T08:24:54.768705Z","-8.896975517","116.8823929","2.339733511","M","10","11","170.6783066","Sumbawa Region, Indonesia","BMKG"
"160","bmg2022utps","2022-10-23T08:13:49.89731Z","-8.870804787","116.872879","2.16366607","M","10","9","163.5069885","Sumbawa Region, Indonesia","BMKG"
"161","bmg2022utpl","2022-10-23T08:05:31.658283Z","-5.219622135","102.9806137","3.054491458","M","10","11","247.681778","Southern Sumatra, Indonesia","BMKG"
"162","bmg2022utpk","2022-10-23T08:05:10.387862Z","-9.598931313","112.8978195","3.325632393","M","11","19","233.6046677","South of Java, Indonesia","BMKG"
"163","bmg2022utjz","2022-10-23T05:20:55.842624Z","-2.427392721","120.6325989","2.551446747","M","10","9","116.2159958","Sulawesi, Indonesia","BMKG"
"164","bmg2022utju","2022-10-23T05:15:12.02387Z","0.2452494353","121.9176102","2.617901964","M","170","13","59.95180511","Minahassa Peninsula, Sulawesi","BMKG"
"165","bmg2022uthn","2022-10-23T04:05:28.541746Z","-3.326910496","127.3684921","4.270032729","M","28","60","88.17596436","Seram, Indonesia","BMKG"
"166","bmg2022utdw","2022-10-23T02:15:40.842307Z","2.777401686","128.5919952","4.661966442","Mw(mB)","222","199","114.0513201","Halmahera, Indonesia","BMKG"
"167","bmg2022usyb","2022-10-22T23:19:21.117306Z","-8.532497406","116.7265015","2.364456975","M","15","11","118.7710037","Sumbawa Region, Indonesia","BMKG"
"168","bmg2022usxv","2022-10-22T23:11:49.089308Z","-5.626899242","130.7669678","3.760181812","M","125","12","154.5858917","Banda Sea","BMKG"
"169","bmg2022usxr","2022-10-22T23:07:40.808136Z","-6.961135864","130.3860016","4.637004075","M","132","32","66.37289429","Banda Sea","BMKG"
"170","bmg2022usww","2022-10-22T22:42:55.409796Z","1.443519711","121.2671661","2.654459374","M","10","8","236.5797043","Minahassa Peninsula, Sulawesi","BMKG"
"171","bmg2022uswg","2022-10-22T22:24:53.085534Z","-7.653497219","106.0381851","3.504983758","M","10","24","235.7626724","Java, Indonesia","BMKG"
"172","bmg2022usvn","2022-10-22T22:01:42.420465Z","-3.080340624","130.9013367","2.87018562","M","10","11","102.5834045","Seram, Indonesia","BMKG"
"173","bmg2022ustv","2022-10-22T21:10:26.589188Z","-9.201971054","123.8941498","4.130497382","M","70","41","61.36708069","Timor Region","BMKG"
"174","bmg2022usob","2022-10-22T18:16:12.920373Z","-1.259534001","120.8305588","2.309988649","M","10","10","139.8959122","Sulawesi, Indonesia","BMKG"
"175","bmg2022usid","2022-10-22T15:17:04.077921Z","-1.123975039","133.7557831","4.678367738","M","15","41","175.5150681","Irian Jaya Region, Indonesia","BMKG"
