"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2022tcxr","2022-09-29T23:24:55.547325Z","-0.5684613585","100.4591904","3.602740013","M","10","41","67.58024597","Southern Sumatra, Indonesia","BMKG"
"2","bmg2022tcwv","2022-09-29T22:58:41.465363Z","-2.245207787","140.0940552","3.918553796","M","10","11","192.9820557","Near North Coast of Irian Jaya","BMKG"
"3","bmg2022tcum","2022-09-29T21:48:04.274124Z","-10.01998711","124.5185623","2.671210068","M","20","12","175.49543","Timor Region","BMKG"
"4","bmg2022tcud","2022-09-29T21:37:31.068257Z","-8.719499588","116.3388138","2.353403804","M","105","31","101.9433823","Sumbawa Region, Indonesia","BMKG"
"5","bmg2022tcsx","2022-09-29T21:00:22.715005Z","-6.181240082","132.0742188","3.523012769","M","47","20","120.0094147","Tanimbar Islands Reg., Indonesia","BMKG"
"6","bmg2022tcst","2022-09-29T20:55:23.000471Z","-10.18774986","124.6498413","3.103475604","M","10","18","238.8255548","Timor Region","BMKG"
"7","bmg2022tcsl","2022-09-29T20:45:54.008829Z","-2.748641491","127.973938","4.167317425","M","10","59","68.83340454","Ceram Sea","BMKG"
"8","bmg2022tcpc","2022-09-29T19:05:15.35511Z","-1.332750559","120.2886047","2.303281954","M","10","16","116.5449295","Sulawesi, Indonesia","BMKG"
"9","bmg2022tcok","2022-09-29T18:43:31.233249Z","-8.171748161","117.4819946","2.571816781","M","276","39","175.4998474","Sumbawa Region, Indonesia","BMKG"
"10","bmg2022tcnl","2022-09-29T18:14:27.667123Z","-3.888071537","132.9623871","3.141785189","M","11","16","113.9035568","Irian Jaya Region, Indonesia","BMKG"
"11","bmg2022tcni","2022-09-29T18:10:36.891668Z","-5.719180584","105.101181","3.101277039","M","10","29","103.679306","Sunda Strait, Indonesia","BMKG"
"12","bmg2022tcna","2022-09-29T18:02:23.050614Z","-8.169090271","124.4489441","3.094899096","M","10","25","97.84720612","Timor Region","BMKG"
"13","bmg2022tclq","2022-09-29T17:20:26.464087Z","-2.247094154","140.0947266","3.425366291","M","10","17","192.7875748","Near North Coast of Irian Jaya","BMKG"
"14","bmg2022tclg","2022-09-29T17:08:29.741661Z","1.154335737","126.7606812","3.22383588","M","25","29","79.62945557","Northern Molucca Sea","BMKG"
"15","bmg2022tcjx","2022-09-29T16:27:50.096596Z","-10.18387699","124.6718445","3.254655409","M","11","19","240.0185556","Timor Region","BMKG"
"16","bmg2022tcjq","2022-09-29T16:19:49.068747Z","-2.341229677","102.0315018","2.858867983","M","144","20","95.06032562","Southern Sumatra, Indonesia","BMKG"
"17","bmg2022tchn","2022-09-29T15:14:40.795606Z","2.775500298","128.4681702","4.338768381","M","202","66","178.1723862","Halmahera, Indonesia","BMKG"
"18","bmg2022tchb","2022-09-29T15:01:29.723848Z","-2.65435338","129.5299988","2.583988041","M","10","13","147.7108269","Seram, Indonesia","BMKG"
"19","bmg2022tcgz","2022-09-29T14:59:07.993728Z","-10.13724041","119.3943253","3.155554049","M","10","30","233.9072723","Sumba Region, Indonesia","BMKG"
"20","bmg2022tcfu","2022-09-29T14:22:16.668293Z","-2.777609587","128.0487061","3.367788923","M","10","28","68.13821411","Ceram Sea","BMKG"
"21","bmg2022tcfb","2022-09-29T14:00:14.633638Z","-0.1408051103","123.0315018","2.603782583","M","126","21","91.25799942","Minahassa Peninsula, Sulawesi","BMKG"
"22","bmg2022tceb","2022-09-29T13:29:30.906065Z","4.540548801","96.50358582","2.929455266","M","10","23","83.02443695","Northern Sumatra, Indonesia","BMKG"
"23","bmg2022tcea","2022-09-29T13:28:51.241422Z","-2.634708643","129.6014099","2.729075471","M","10","18","151.0824203","Seram, Indonesia","BMKG"
"24","bmg2022tcdn","2022-09-29T13:13:26.199573Z","-2.641745806","129.6556244","3.828802964","M","10","32","58.25914383","Seram, Indonesia","BMKG"
"25","bmg2022tccy","2022-09-29T12:56:32.622378Z","-5.314204216","102.8379288","4.52628208","M","10","50","200.1384888","Southern Sumatra, Indonesia","BMKG"
"26","bmg2022tcag","2022-09-29T11:34:44.382904Z","-2.348805904","140.0677185","5.035140643","Mw(mB)","18","125","173.644928","Near North Coast of Irian Jaya","BMKG"
