"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2023ovmm","2023-07-30T23:39:22.493764Z","-0.94161731","120.4671021","4.380074772","MLv","10","86","40.10874939","Minahassa Peninsula, Sulawesi","BMKG"
"2","bmg2023ouzt","2023-07-30T17:13:57.958713Z","-8.692650795","112.3943863","3.626465808","MLv","55","69","195.8891602","Java, Indonesia","BMKG"
"3","bmg2023ouzu","2023-07-30T17:13:38.117747Z","-2.555972099","139.1301117","3.37286924","MLv","18","21","124.8583908","Near North Coast of West Papua","BMKG"
"4","bmg2023ouzk","2023-07-30T17:03:56.023407Z","-8.349637032","119.8367767","2.80416849","MLv","140","37","118.5190372","Flores Region, Indonesia","BMKG"
"5","bmg2023ouyb","2023-07-30T16:22:23.411157Z","-9.044588089","124.016098","2.741116144","MLv","20","26","65.49220276","Timor Region","BMKG"
"6","bmg2023ouxv","2023-07-30T16:15:13.902382Z","-0.3030285537","99.2403183","2.832370339","MLv","34","25","115.5067139","Southern Sumatra, Indonesia","BMKG"
"7","bmg2023ouuz","2023-07-30T14:49:15.466907Z","-6.149366379","131.3628235","3.883029334","MLv","96","30","89.22598267","Tanimbar Islands Region, Indonesia","BMKG"
"8","bmg2023oupt","2023-07-30T12:10:30.035142Z","-8.298286438","119.9373093","3.135244301","MLv","158","37","76.08361816","Flores Region, Indonesia","BMKG"
"9","bmg2023ound","2023-07-30T10:51:35.853801Z","-9.250249863","123.0693817","2.814033591","M","34","26","44.24682617","Timor Region","BMKG"
"10","bmg2023oumj","2023-07-30T10:28:42.357292Z","-6.401332378","130.0718842","4.278874419","MLv","133","24","80.38742065","Banda Sea","BMKG"
"11","bmg2023ougz","2023-07-30T07:44:40.961265Z","-8.621087074","112.4645844","3.277041955","MLv","120","36","195.9109421","Java, Indonesia","BMKG"
"12","bmg2023oufm","2023-07-30T06:59:01.841406Z","-2.312339783","119.2355957","2.956068073","M","10","19","101.983551","Sulawesi, Indonesia","BMKG"
"13","bmg2023ouex","2023-07-30T06:42:17.982675Z","-7.626801014","105.9887695","3.074891578","M","18","22","251.3926315","Java, Indonesia","BMKG"
"14","bmg2023oueh","2023-07-30T06:22:43.312058Z","-0.09075295925","123.1131973","4.074704377","MLv","74","49","50.63535309","Minahassa Peninsula, Sulawesi","BMKG"
"15","bmg2023oucw","2023-07-30T05:39:57.424339Z","-6.959852219","116.21875","4.612645853","M","517","163","37.23840332","Bali Sea","BMKG"
"16","bmg2023oubq","2023-07-30T05:02:23.536191Z","-9.56666851","118.9890289","3.469069035","MLv","34","37","171.3699188","Sumbawa Region, Indonesia","BMKG"
"17","bmg2023otyp","2023-07-30T03:30:22.702383Z","-0.3145460784","119.7934189","2.717683098","MLv","10","22","117.5358429","Minahassa Peninsula, Sulawesi","BMKG"
"18","bmg2023otxf","2023-07-30T02:48:31.015056Z","4.46367836","96.58714294","2.749375915","MLv","5","21","75.17408562","Northern Sumatra, Indonesia","BMKG"
"19","bmg2023otwx","2023-07-30T02:39:08.009923Z","-2.953412771","128.2075043","2.850928898","MLv","41","13","94.63708496","Ceram Sea","BMKG"
"20","bmg2023otvg","2023-07-30T01:49:18.588415Z","-1.073004842","127.4302902","3.914702596","MLv","10","52","54.64759064","Halmahera, Indonesia","BMKG"
"21","bmg2023ottw","2023-07-30T01:07:03.143283Z","2.607141733","95.0878067","4.183272121","MLv","14","33","245.0249672","Off West Coast of Northern Sumatra","BMKG"
"22","bmg2023otpp","2023-07-29T22:58:26.758572Z","-7.908922195","107.3769073","3.176610955","MLv","29","45","209.4903183","Java, Indonesia","BMKG"
"23","bmg2023otmc","2023-07-29T21:11:24.522891Z","-8.484348297","115.8644638","2.845499382","MLv","23","33","123.5659561","Bali Region, Indonesia","BMKG"
"24","bmg2023otjv","2023-07-29T20:02:32.503566Z","-1.067029357","120.4265671","2.566420258","M","10","20","82.38153076","Sulawesi, Indonesia","BMKG"
"25","bmg2023otje","2023-07-29T19:43:33.756511Z","-0.9528372884","100.6952744","2.800050316","MLv","8","26","76.03482056","Southern Sumatra, Indonesia","BMKG"
"26","bmg2023otia","2023-07-29T19:08:28.464663Z","-9.461888313","116.456871","3.628485","MLv","10","44","197.6410294","Sumbawa Region, Indonesia","BMKG"
"27","bmg2023osya","2023-07-29T14:05:17.739295Z","-1.263740659","136.6240234","3.270904302","MLv","13","12","190.3396912","West Papua Region, Indonesia","BMKG"
