"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2022ggpg","2022-03-30T23:44:03.579441Z","-0.1883493364","119.786026","2.851703935","M","10","20","106.9524841","Minahassa Peninsula, Sulawesi","BMKG"
"2","bmg2022ggoy","2022-03-30T23:34:51.306086Z","-3.375111103","128.8215485","3.252597267","M","10","16","143.4194031","Seram, Indonesia","BMKG"
"3","bmg2022ggov","2022-03-30T23:31:43.655091Z","-0.003019933589","124.4609833","3.410344381","M","24","18","123.2871857","Southern Molucca Sea","BMKG"
"4","bmg2022ggdy","2022-03-30T18:00:57.335364Z","1.22710979","128.4602814","4.253528414","M","10","50","132.3929672","Halmahera, Indonesia","BMKG"
"5","bmg2022ggde","2022-03-30T17:37:58.817346Z","-7.134825706","115.2936096","3.540196219","M","18","52","123.6363487","Bali Sea","BMKG"
"6","bmg2022ggbs","2022-03-30T16:54:04.532874Z","-4.956156254","102.8216171","3.870028134","M","21","42","188.7050018","Southern Sumatra, Indonesia","BMKG"
"7","bmg2022gfyz","2022-03-30T15:30:28.970416Z","2.546584606","98.62957764","2.244950624","M","10","17","90.80997086","Northern Sumatra, Indonesia","BMKG"
"8","bmg2022gfwz","2022-03-30T14:30:18.268179Z","-0.04569814727","124.5071335","4.582473606","M","11","95","46.81827354","Southern Molucca Sea","BMKG"
"9","bmg2022gfrf","2022-03-30T11:35:32.712688Z","0.01849910244","124.4358749","3.830071554","M","28","17","135.6502991","Minahassa Peninsula, Sulawesi","BMKG"
"10","bmg2022gfqt","2022-03-30T11:21:34.869682Z","-1.025674462","128.800354","3.561261128","M","10","22","95.5562439","Halmahera, Indonesia","BMKG"
"12","bmg2022gfmr","2022-03-30T09:18:16.971268Z","-9.309871674","114.2837677","3.253976671","M","10","24","224.3675537","South of Bali, Indonesia","BMKG"
"13","bmg2022gflt","2022-03-30T08:49:57.609853Z","-8.826274872","110.2132874","3.671260378","M","10","27","252.433075","Java, Indonesia","BMKG"
"14","bmg2022gfki","2022-03-30T08:06:21.654376Z","-4.863490582","133.8219147","5.240068256","M","21","192","23.0659256","Irian Jaya Region, Indonesia","BMKG"
"15","bmg2022gfjp","2022-03-30T07:44:38.332535Z","-6.223020554","104.2467651","5.171331414","Mw(mB)","64","331","69.10620117","Sunda Strait, Indonesia","BMKG"
"16","bmg2022gfih","2022-03-30T07:05:33.090985Z","-8.02602005","107.8878632","3.181681932","M","26","24","221.969574","Java, Indonesia","BMKG"
"17","bmg2022gfgm","2022-03-30T06:10:18.246529Z","-8.921719551","110.1469193","4.266631576","M","10","42","166.7360077","Java, Indonesia","BMKG"
"18","bmg2022gffh","2022-03-30T05:33:59.106416Z","-4.820860386","133.8400269","4.188726176","M","19","21","67.75866699","Irian Jaya Region, Indonesia","BMKG"
"19","bmg2022gfdk","2022-03-30T04:36:28.866345Z","3.188854456","126.4881363","4.712543163","M","10","47","106.2468643","Talaud Islands, Indonesia","BMKG"
"20","bmg2022gfbe","2022-03-30T03:29:32.782522Z","0.03339059651","124.4724197","4.424849331","M","28","29","70.30378723","Minahassa Peninsula, Sulawesi","BMKG"
"21","bmg2022gfax","2022-03-30T03:21:43.037334Z","0.02611277439","124.4986801","4.807823496","M","57","85","51.20861578","Minahassa Peninsula, Sulawesi","BMKG"
"22","bmg2022geuw","2022-03-30T00:18:29.381206Z","-3.87929678","122.5973358","3.122413119","M","10","13","169.9277344","Sulawesi, Indonesia","BMKG"
"23","bmg2022geng","2022-03-29T20:27:15.568638Z","-8.582921982","119.0375671","2.375238465","M","10","17","107.0582352","Flores Region, Indonesia","BMKG"
"24","bmg2022gemx","2022-03-29T20:16:57.808425Z","1.876501203","99.02384949","2.062822719","M","10","9","107.2025681","Northern Sumatra, Indonesia","BMKG"
"25","bmg2022gemw","2022-03-29T20:15:33.613998Z","-8.714323044","123.0328979","4.032201115","M","95","37","82.23591614","Flores Region, Indonesia","BMKG"
