"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2023ggpr","2023-03-30T23:57:03.82353Z","-9.236875534","124.1404648","4.006248519","MLv","64","40","40.18270111","Timor Region","BMKG"
"2","bmg2023ggns","2023-03-30T22:57:09.944996Z","-7.68789959","113.9937363","3.27245888","MLv","250","40","103.2722321","Java, Indonesia","BMKG"
"3","bmg2023ggmw","2023-03-30T22:31:17.824656Z","-9.216397285","110.6501617","3.279275288","M","10","18","265.3618889","South of Java, Indonesia","BMKG"
"4","bmg2023ggmj","2023-03-30T22:17:03.092614Z","-3.705080509","140.0731506","4.28844302","MLv","10","10","138.0100098","West Papua, Indonesia","BMKG"
"5","bmg2023ggmd","2023-03-30T22:09:14.124609Z","-2.639239788","101.7847061","2.955858479","MLv","10","23","85.92137146","Southern Sumatra, Indonesia","BMKG"
"6","bmg2023ggkb","2023-03-30T21:07:09.775229Z","0.05747625232","121.3933334","3.104341364","MLv","23","19","82.25275421","Minahassa Peninsula, Sulawesi","BMKG"
"7","bmg2023ggjx","2023-03-30T21:02:36.400106Z","-1.198474646","127.7005844","4.595978921","MLv","10","61","72.59439564","Halmahera, Indonesia","BMKG"
"8","bmg2023ggjw","2023-03-30T21:01:03.104725Z","-0.6303799152","120.162941","3.528560023","M","10","14","98.6425705","Minahassa Peninsula, Sulawesi","BMKG"
"9","bmg2023ggjj","2023-03-30T20:45:41.517806Z","-0.802247107","120.4198151","2.69252751","MLv","13","8","140.3439407","Minahassa Peninsula, Sulawesi","BMKG"
"10","bmg2023ggij","2023-03-30T20:15:01.826435Z","-4.269465446","135.2328033","3.453320074","M","20","14","115.0427933","West Papua Region, Indonesia","BMKG"
"11","bmg2023gghb","2023-03-30T19:35:26.605103Z","-0.6256289482","120.1861267","3.765448326","MLv","10","53","56.82905579","Minahassa Peninsula, Sulawesi","BMKG"
"12","bmg2023gggj","2023-03-30T19:14:58.961687Z","-9.229826927","110.64888","3.002811842","MLv","10","19","286.6372566","South of Java, Indonesia","BMKG"
"13","bmg2023ggfz","2023-03-30T19:03:04.217189Z","-9.179367065","118.8612061","2.483181383","MLv","20","22","150.6682434","Sumbawa Region, Indonesia","BMKG"
"14","bmg2023ggfy","2023-03-30T19:02:05.21061Z","1.657774448","124.55439","3.400745702","MLv","249","25","136.5657578","Minahassa Peninsula, Sulawesi","BMKG"
"15","bmg2023ggfm","2023-03-30T18:47:44.353601Z","1.506202579","127.0466843","3.540741205","M","110","29","69.36165619","Halmahera, Indonesia","BMKG"
"16","bmg2023ggen","2023-03-30T18:19:11.238491Z","2.720392704","122.8611069","3.784377781","M","486","26","197.6506882","Celebes Sea","BMKG"
"17","bmg2023ggdp","2023-03-30T17:50:27.09636Z","-3.136325598","131.2487946","2.940670448","MLv","10","20","146.1800766","West Papua Region, Indonesia","BMKG"
"18","bmg2023ggdg","2023-03-30T17:40:15.457039Z","-2.435725212","120.9174728","3.899914442","MLv","10","56","31.08508301","Sulawesi, Indonesia","BMKG"
"19","bmg2023ggcy","2023-03-30T17:31:06.393905Z","0.9798223376","98.69869232","2.840258532","MLv","38","21","106.5605011","Northern Sumatra, Indonesia","BMKG"
"20","bmg2023ggcs","2023-03-30T17:23:35.55538Z","-0.05961247534","123.0963669","3.793485042","MLv","145","41","55.50450134","Minahassa Peninsula, Sulawesi","BMKG"
"21","bmg2023ggct","2023-03-30T17:23:34.368747Z","-8.951300621","116.9474106","2.219233395","MLv","10","22","180.8362503","Sumbawa Region, Indonesia","BMKG"
"22","bmg2023ggco","2023-03-30T17:19:36.67706Z","-8.704047203","123.9201584","2.913058544","M","13","24","72.79751587","Flores Region, Indonesia","BMKG"
"23","bmg2023ggbw","2023-03-30T16:58:15.618272Z","-0.1680638194","122.9303665","2.114599275","M","92","11","175.8621368","Minahassa Peninsula, Sulawesi","BMKG"
"24","bmg2023gfxz","2023-03-30T15:01:02.480733Z","-8.732851028","123.9324036","3.670312902","M","10","40","79.09170532","Flores Region, Indonesia","BMKG"
"25","bmg2023gfvn","2023-03-30T13:46:33.111706Z","-8.077151299","107.0753555","2.635292224","MLv","12","14","245.4368362","Java, Indonesia","BMKG"
"26","bmg2023gftv","2023-03-30T12:54:48.214626Z","-2.502412558","139.7574463","3.207800633","MLv","37","8","154.4404831","Near North Coast of West Papua","BMKG"
"27","bmg2023gfsj","2023-03-30T12:10:20.397734Z","-2.595907688","139.7323608","4.034489649","M","12","13","144.4060974","Near North Coast of West Papua","BMKG"
"28","bmg2023gfrj","2023-03-30T11:40:11.099677Z","-2.475984573","140.6863556","2.539650539","MLv","10","9","257.5157318","Near North Coast of West Papua","BMKG"
"29","bmg2023gfom","2023-03-30T10:13:10.330276Z","-9.340078354","120.3272018","2.489665148","MLv","25","17","97.66907501","Sumba Region, Indonesia","BMKG"
"30","bmg2023gfny","2023-03-30T09:56:13.636132Z","-8.431777","121.2927704","3.517830413","MLv","171","29","105.546608","Flores Region, Indonesia","BMKG"
"31","bmg2023gflu","2023-03-30T08:50:33.612961Z","0.9916533828","126.1760406","3.423995449","M","10","18","113.5153046","Northern Molucca Sea","BMKG"
"32","bmg2023gfjj","2023-03-30T07:37:01.702795Z","-2.609321117","120.785965","3.213441904","M","10","20","87.47422028","Sulawesi, Indonesia","BMKG"
"33","bmg2023gfin","2023-03-30T07:12:03.300982Z","-2.91007638","119.3954239","4.008742354","MLv","10","40","75.03385925","Sulawesi, Indonesia","BMKG"
"34","bmg2023gfgq","2023-03-30T06:14:37.332319Z","-8.269067764","120.6225662","2.971463715","MLv","24","18","97.27140045","Flores Region, Indonesia","BMKG"
"35","bmg2023gfcp","2023-03-30T04:12:51.339417Z","-2.505627871","128.7608185","3.688369422","MLv","10","19","79.31185532","Ceram Sea","BMKG"
"36","bmg2023gfcb","2023-03-30T03:55:48.474672Z","-3.574824333","135.0709839","3.782789836","M","10","13","148.716156","West Papua Region, Indonesia","BMKG"
"37","bmg2023gfbj","2023-03-30T03:34:56.729037Z","-9.728183746","118.1577072","3.384458126","MLv","10","25","203.2344666","Sumbawa Region, Indonesia","BMKG"
"38","bmg2023geyq","2023-03-30T02:12:44.361404Z","-7.984645367","117.7606049","2.408437883","MLv","25","15","219.4212341","Bali Sea","BMKG"
"39","bmg2023geym","2023-03-30T02:07:09.072796Z","-9.001970291","115.2088318","2.461377143","M","80","24","216.2803345","South of Bali, Indonesia","BMKG"
"40","bmg2023gexz","2023-03-30T01:52:21.120291Z","-2.594907522","139.7193146","3.31384334","MLv","14","9","147.0516891","Near North Coast of West Papua","BMKG"
"41","bmg2023gexv","2023-03-30T01:47:25.966178Z","-2.596112967","139.6049194","3.296932917","MLv","10","9","144.0234146","Near North Coast of West Papua","BMKG"
"42","bmg2023gewp","2023-03-30T01:10:25.234196Z","-8.32919693","115.7549133","2.90699514","M","27","20","147.0047607","Bali Region, Indonesia","BMKG"
