"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2023qzye","2023-08-30T21:10:40.557358Z","-2.720292568","129.8890381","3.585378119","MLv","10","17","95.24222946","Seram, Indonesia","BMKG"
"2","bmg2023qzvd","2023-08-30T19:39:03.688709Z","-8.043366432","125.1408386","3.748267605","MLv","10","27","159.8316803","Timor Region","BMKG"
"3","bmg2023qztd","2023-08-30T18:39:02.236073Z","-0.04479318112","123.1753845","2.879757153","M","144","21","71.8168869","Minahassa Peninsula, Sulawesi","BMKG"
"4","bmg2023qzsu","2023-08-30T18:27:29.973703Z","-9.515191078","117.5537567","3.154057037","MLv","29","41","191.9515915","Sumbawa Region, Indonesia","BMKG"
"5","bmg2023qzqv","2023-08-30T17:28:56.189263Z","4.541335583","96.44836426","3.277922919","MLv","10","23","82.93396378","Northern Sumatra, Indonesia","BMKG"
"6","bmg2023qzmn","2023-08-30T15:18:22.56479Z","-1.443007231","137.0756836","3.416345183","MLv","11","12","183.680603","Near North Coast of West Papua","BMKG"
"7","bmg2023qzku","2023-08-30T14:26:01.361664Z","-8.364263535","121.3218307","3.42618751","M","10","30","124.3412666","Flores Region, Indonesia","BMKG"
"8","bmg2023qzkh","2023-08-30T14:10:35.15767Z","-9.138195992","113.0827637","3.511677191","MLv","26","32","212.2434769","South of Java, Indonesia","BMKG"
"9","bmg2023qzjz","2023-08-30T14:01:24.83951Z","-8.71554184","117.3817444","2.670642858","MLv","98","27","115.4688148","Sumbawa Region, Indonesia","BMKG"
"10","bmg2023qzka","2023-08-30T14:00:57.201758Z","2.393055916","128.4176636","3.426034289","MLv","226","14","238.5113373","Halmahera, Indonesia","BMKG"
"11","bmg2023qzjr","2023-08-30T13:51:26.825359Z","-3.914998293","128.7418671","2.30194588","MLv","23","10","238.5488625","Seram, Indonesia","BMKG"
"12","bmg2023qziz","2023-08-30T13:30:37.60424Z","-9.65504837","114.0881424","3.369798614","M","10","19","221.5002213","South of Bali, Indonesia","BMKG"
"13","bmg2023qzia","2023-08-30T13:01:16.328486Z","-3.012354612","127.9837875","3.267228473","M","18","17","68.5034256","Seram, Indonesia","BMKG"
"14","bmg2023qzhq","2023-08-30T12:50:05.759932Z","1.105045676","126.8316879","3.87643089","MLv","20","23","79.93432236","Northern Molucca Sea","BMKG"
"15","bmg2023qzfi","2023-08-30T11:39:49.02406Z","1.345116138","126.3808899","3.481981188","M","10","10","152.2086792","Northern Molucca Sea","BMKG"
"16","bmg2023qzci","2023-08-30T10:09:22.932857Z","-3.139749527","135.216568","3.617288257","M","22","16","73.40293884","West Papua Region, Indonesia","BMKG"
"17","bmg2023qyvx","2023-08-30T06:54:00.300165Z","-8.597179413","111.7699509","3.099022397","MLv","46","25","206.2787552","Java, Indonesia","BMKG"
"18","bmg2023qyvi","2023-08-30T06:36:49.081706Z","-6.050735474","103.878334","3.420222862","MLv","10","24","186.092804","Southwest of Sumatra, Indonesia","BMKG"
