"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2023yloo","2023-12-14T20:43:09.982269Z","-4.374674797","101.9994354","3.704445321","MLv","15","38","186.5827484","Southern Sumatra, Indonesia","BMKG"
"2","bmg2023yliv","2023-12-14T17:49:05.864881Z","-6.812389374","130.5648041","4.928230193","Mw(mB)","152","159","58.03572083","Banda Sea","BMKG"
"3","bmg2023ylhu","2023-12-14T17:17:26.976578Z","-7.306088448","109.9068375","2.298954298","MLv","10","23","77.71366882","Java, Indonesia","BMKG"
"4","bmg2023ylhr","2023-12-14T17:14:30.57268Z","2.077578783","96.82484436","3.546104747","MLv","13","35","152.1289062","Northern Sumatra, Indonesia","BMKG"
"5","bmg2023ylfd","2023-12-14T15:57:32.672517Z","1.164035916","128.2397308","3.245780662","MLv","16","20","119.4076765","Halmahera, Indonesia","BMKG"
"6","bmg2023ykza","2023-12-14T12:51:27.579156Z","-5.329194069","130.2746735","4.119609669","MLv","68","29","141.3199005","Banda Sea","BMKG"
"7","bmg2023ykvq","2023-12-14T11:08:31.614733Z","-6.738468647","106.5547333","3.150793431","M","10","47","67.43687439","Java, Indonesia","BMKG"
"8","bmg2023yksa","2023-12-14T09:19:11.193085Z","1.812399507","127.4050217","4.073275061","MLv","94","35","84.81565094","Halmahera, Indonesia","BMKG"
"9","bmg2023ykoi","2023-12-14T07:27:17.715533Z","-7.274902821","106.0411835","4.961622036","mb","52","202","181.9400864","Java, Indonesia","BMKG"
"10","bmg2023ykln","2023-12-14T06:02:26.393945Z","-8.196473122","118.8824387","3.328483961","M","14","31","105.2931957","Sumbawa Region, Indonesia","BMKG"
"11","bmg2023yklc","2023-12-14T05:49:47.360396Z","-9.581219673","120.0962448","2.760959754","MLv","30","19","71.0909729","Sumba Region, Indonesia","BMKG"
"12","bmg2023ykkd","2023-12-14T05:20:41.45484Z","0.05095722899","123.3823013","3.157665717","M","129","13","212.6172028","Minahassa Peninsula, Sulawesi","BMKG"
"13","bmg2023ykjn","2023-12-14T05:02:09.806035Z","-6.742481232","106.5537338","2.439116309","MLv","5","15","70.30062866","Java, Indonesia","BMKG"
"14","bmg2023ykjl","2023-12-14T04:59:21.630667Z","-7.125757217","108.8598022","2.933071894","MLv","5","31","107.1198807","Java, Indonesia","BMKG"
"15","bmg2023ykiu","2023-12-14T04:39:30.373852Z","-8.243354797","110.4817734","3.493093116","M","110","42","195.0036392","Java, Indonesia","BMKG"
"16","bmg2023ykia","2023-12-14T04:16:11.980515Z","-6.749331951","106.5460052","2.377284548","MLv","5","12","91.55184937","Java, Indonesia","BMKG"
"17","bmg2023ykhx","2023-12-14T04:13:23.993793Z","-2.730241299","120.9640808","1.303749706","MLv","5","7","242.8166809","Sulawesi, Indonesia","BMKG"
"18","bmg2023ykgi","2023-12-14T03:24:57.076016Z","-9.820418358","119.2648315","2.692910648","MLv","25","13","215.3576126","Sumba Region, Indonesia","BMKG"
"19","bmg2023ykfh","2023-12-14T02:54:05.612981Z","-6.774678707","106.5183868","2.402970627","MLv","5","13","113.7194519","Java, Indonesia","BMKG"
"20","bmg2023ykey","2023-12-14T02:42:45.904954Z","-6.747498512","106.518837","2.283464","MLv","5","10","130.9029846","Java, Indonesia","BMKG"
"21","bmg2023ykef","2023-12-14T02:20:59.492813Z","-2.595337868","129.5068817","3.239002356","MLv","5","17","122.2511444","Seram, Indonesia","BMKG"
"22","bmg2023ykdw","2023-12-14T02:10:06.675298Z","-6.78415823","106.5340576","2.115254662","MLv","5","13","87.79656982","Java, Indonesia","BMKG"
"23","bmg2023ykdi","2023-12-14T01:54:01.060403Z","-6.750040531","106.5449905","2.696500704","M","5","20","153.6839371","Java, Indonesia","BMKG"
"24","bmg2023ykdf","2023-12-14T01:50:08.241232Z","-2.479844093","134.2842102","3.539126104","MLv","5","14","168.6605072","West Papua Region, Indonesia","BMKG"
"25","bmg2023ykbt","2023-12-14T01:05:51.466042Z","0.03736456111","124.1046982","5.336980966","mb","108","235","33.53485107","Minahassa Peninsula, Sulawesi","BMKG"
"26","bmg2023yjzh","2023-12-13T23:51:15.862155Z","-6.728896141","106.5551147","2.376343348","MLv","5","24","130.4438019","Java, Indonesia","BMKG"
"27","bmg2023yjzf","2023-12-13T23:49:21.352286Z","-6.752033234","106.5450134","2.135531671","MLv","5","15","168.9942322","Java, Indonesia","BMKG"
"28","bmg2023yjyt","2023-12-13T23:35:12.31017Z","-6.75818634","106.5382538","4.692807476","MLv","5","128","72.23603821","Java, Indonesia","BMKG"
