"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2023koaq","2023-05-30T23:34:30.406972Z","1.678262115","99.15142822","2.989210466","M","10","17","79.96633911","Northern Sumatra, Indonesia","BMKG"
"2","bmg2023knwq","2023-05-30T21:33:45.828296Z","1.556234956","127.5436935","3.853017445","MLv","170","32","79.72821045","Halmahera, Indonesia","BMKG"
"3","bmg2023knua","2023-05-30T20:14:34.15543Z","-1.652958155","136.9586945","3.729029784","MLv","20","13","162.2836914","West Papua Region, Indonesia","BMKG"
"4","bmg2023knsu","2023-05-30T19:37:27.501025Z","-0.3595412076","100.4761963","2.894033763","MLv","14","20","63.57957077","Southern Sumatra, Indonesia","BMKG"
"5","bmg2023knrb","2023-05-30T18:44:49.06388Z","2.899689436","126.158638","3.216640284","MLv","25","20","83.32793427","Northern Molucca Sea","BMKG"
"6","bmg2023knpj","2023-05-30T17:53:52.720932Z","-8.605944633","112.7173691","3.229613128","M","120","40","198.0030899","Java, Indonesia","BMKG"
"7","bmg2023knof","2023-05-30T17:18:49.189565Z","3.007572889","95.89353943","3.589718049","M","34","43","202.5207825","Off West Coast of Northern Sumatra","BMKG"
"8","bmg2023knme","2023-05-30T16:16:04.551287Z","-1.829327822","120.4240875","2.835176265","M","10","26","60.65957642","Sulawesi, Indonesia","BMKG"
"9","bmg2023knlq","2023-05-30T16:00:11.460181Z","1.844543815","126.7051315","3.781994143","M","12","26","78.29972076","Northern Molucca Sea","BMKG"
"10","bmg2023knlm","2023-05-30T15:55:40.907082Z","-9.698407173","124.1508408","3.886289806","MLv","26","39","93.81596375","Timor Region","BMKG"
"11","bmg2023knkb","2023-05-30T15:12:11.823624Z","-0.5942591429","122.6713181","2.811714999","MLv","10","23","55.74130249","Minahassa Peninsula, Sulawesi","BMKG"
"12","bmg2023knfm","2023-05-30T12:53:11.161079Z","-8.94787693","113.0236206","3.799788597","MLv","20","50","201.6309586","Java, Indonesia","BMKG"
"13","bmg2023kneq","2023-05-30T12:27:57.978509Z","-0.974396348","121.2623138","3.41860725","MLv","10","50","57.47267914","Minahassa Peninsula, Sulawesi","BMKG"
"14","bmg2023kmve","2023-05-30T07:41:11.327419Z","2.897500038","127.2378159","3.629311456","MLv","20","12","150.9792328","Northern Molucca Sea","BMKG"
"15","bmg2023kmvc","2023-05-30T07:38:43.313386Z","-4.127485275","120.1342773","2.154261003","MLv","10","15","150.0430622","Sulawesi, Indonesia","BMKG"
"16","bmg2023kmtr","2023-05-30T06:55:15.457287Z","-8.50372982","108.9000397","3.70336022","MLv","23","35","232.411911","Java, Indonesia","BMKG"
"17","bmg2023kmsl","2023-05-30T06:18:16.452001Z","-8.702435493","123.8240509","3.603569041","MLv","83","32","48.48171616","Flores Region, Indonesia","BMKG"
"18","bmg2023kmni","2023-05-30T03:42:56.113743Z","-1.941333055","120.4614868","2.578550264","MLv","10","25","71.70652962","Sulawesi, Indonesia","BMKG"
"19","bmg2023kmlh","2023-05-30T02:42:02.064748Z","-3.632182598","134.9121399","4.133936482","MLv","10","22","83.59858704","West Papua Region, Indonesia","BMKG"
"20","bmg2023kmem","2023-05-29T23:15:51.312015Z","-6.439400673","129.9858246","4.45075754","MLv","170","40","102.5803986","Banda Sea","BMKG"
"21","bmg2023klum","2023-05-29T18:11:44.305257Z","-0.574534297","122.6410065","3.696190257","MLv","10","45","55.42334747","Minahassa Peninsula, Sulawesi","BMKG"
"22","bmg2023klth","2023-05-29T17:35:38.907256Z","-3.522956371","118.8470993","3.132498659","MLv","10","38","114.8772888","Sulawesi, Indonesia","BMKG"
"23","bmg2023klqd","2023-05-29T16:00:00.553085Z","-7.151385784","130.4943237","4.631894832","MLv","99","43","42.2676239","Tanimbar Islands Region, Indonesia","BMKG"
"24","bmg2023klnp","2023-05-29T14:43:56.017307Z","0.9008499384","122.5865707","3.114963652","MLv","21","23","155.3275681","Minahassa Peninsula, Sulawesi","BMKG"
"25","bmg2023klly","2023-05-29T13:52:52.822897Z","-7.791489601","128.7429047","4.753749218","M","79","90","60.6414566","Banda Sea","BMKG"
"26","bmg2023klkb","2023-05-29T12:56:03.006872Z","0.3540635407","100.0315094","3.665436337","M","10","10","104.6160278","Northern Sumatra, Indonesia","BMKG"
"27","bmg2023klka","2023-05-29T12:56:03.237316Z","0.3296948671","100.0655441","3.695231825","MLv","10","35","57.14401245","Northern Sumatra, Indonesia","BMKG"
"28","bmg2023kljo","2023-05-29T12:40:36.344206Z","-2.661510229","126.4548645","3.750632942","MLv","13","25","167.6760941","Ceram Sea","BMKG"
"29","bmg2023klfd","2023-05-29T10:26:46.757083Z","-0.4484356344","123.2539978","3.353176717","MLv","10","21","113.1608925","Minahassa Peninsula, Sulawesi","BMKG"
"30","bmg2023klek","2023-05-29T10:04:12.486289Z","0.2217753977","122.7555466","3.083411361","M","108","21","67.00541687","Minahassa Peninsula, Sulawesi","BMKG"
"31","bmg2023klbx","2023-05-29T08:48:36.274922Z","-2.459924221","140.6414032","2.686657372","MLv","10","8","236.3687286","Near North Coast of West Papua","BMKG"
"32","bmg2023kkxr","2023-05-29T06:40:22.303123Z","-4.685559273","104.6000977","3.794865785","MLv","184","28","152.5266724","Southern Sumatra, Indonesia","BMKG"
"33","bmg2023kkxb","2023-05-29T06:21:58.761437Z","-4.118171215","120.0801697","2.65132139","M","10","19","129.9002609","Sulawesi, Indonesia","BMKG"
"34","bmg2023kkue","2023-05-29T04:54:38.15201Z","-3.534869671","120.8896179","2.937634454","M","10","25","79.19581604","Sulawesi, Indonesia","BMKG"
"35","bmg2023kkfi","2023-05-28T21:24:17.939324Z","-1.164240599","120.1949081","2.595543897","M","10","19","77.54759979","Sulawesi, Indonesia","BMKG"
"36","bmg2023kkff","2023-05-28T21:21:02.99024Z","-1.129738927","120.1724396","2.891414865","M","10","28","78.22237396","Sulawesi, Indonesia","BMKG"
"37","bmg2023kkez","2023-05-28T21:14:31.863793Z","1.547868252","122.7687683","3.667489887","MLv","10","19","209.3223267","Minahassa Peninsula, Sulawesi","BMKG"
"38","bmg2023kkey","2023-05-28T21:12:56.430786Z","3.002735376","122.8185883","4.467119","MLv","516","42","182.3079453","Celebes Sea","BMKG"
"39","bmg2023kkes","2023-05-28T21:05:23.488417Z","-1.09392643","120.2099075","4.157924191","M","10","47","41.10972023","Sulawesi, Indonesia","BMKG"
"40","bmg2023kkeg","2023-05-28T20:51:39.991662Z","-1.149188757","120.2290039","3.49907721","MLv","10","33","78.92312622","Sulawesi, Indonesia","BMKG"
"41","bmg2023kkee","2023-05-28T20:49:23.597442Z","-1.117509007","120.1890869","3.645878342","MLv","10","46","41.42642403","Sulawesi, Indonesia","BMKG"
"42","bmg2023kkdm","2023-05-28T20:28:10.219237Z","-8.652618408","109.8152618","3.033335904","MLv","10","26","231.0046082","Java, Indonesia","BMKG"
"43","bmg2023kkdi","2023-05-28T20:23:48.018778Z","-1.152382493","120.2004852","2.864998364","MLv","10","25","78.11260223","Sulawesi, Indonesia","BMKG"
"44","bmg2023kkdd","2023-05-28T20:18:25.895534Z","-1.056004167","120.2058182","4.126714881","MLv","10","65","42.15678406","Sulawesi, Indonesia","BMKG"
"45","bmg2023kkcs","2023-05-28T20:05:24.289525Z","-2.475636721","121.1617203","2.130800057","MLv","10","12","105.4788628","Sulawesi, Indonesia","BMKG"
"46","bmg2023kkcj","2023-05-28T19:55:03.507551Z","-8.65726757","119.3148727","3.989097575","MLv","106","62","85.80004883","Flores Region, Indonesia","BMKG"
"47","bmg2023kjwq","2023-05-28T17:01:07.862561Z","-7.247834206","110.475441","2.399103191","MLv","19","9","99.66246033","Java, Indonesia","BMKG"
"48","bmg2023kjrl","2023-05-28T14:23:09.56779Z","-6.460288048","104.9146042","3.15552937","MLv","10","11","238.5539551","Sunda Strait, Indonesia","BMKG"
"49","bmg2023kjld","2023-05-28T11:12:13.812535Z","-9.563542366","112.791893","3.576317585","MLv","10","33","247.5991478","South of Java, Indonesia","BMKG"
"50","bmg2023kjdl","2023-05-28T07:18:47.316303Z","-7.208764076","107.0157013","2.2320101","M","11","19","124.7605896","Java, Indonesia","BMKG"
"51","bmg2023kixq","2023-05-28T04:23:15.388877Z","-9.480812073","112.8165054","3.761560165","MLv","10","57","219.8093185","South of Java, Indonesia","BMKG"
"52","bmg2023kiww","2023-05-28T03:59:21.150049Z","-4.312849045","103.0644608","3.168510631","MLv","77","41","80.66653442","Southern Sumatra, Indonesia","BMKG"
"53","bmg2023kivj","2023-05-28T03:14:31.341162Z","4.518107891","97.93490601","3.665418199","M","10","41","65.53595734","Northern Sumatra, Indonesia","BMKG"
"54","bmg2023kinv","2023-05-27T23:26:28.624993Z","-4.891650677","102.8664856","3.411036013","MLv","27","45","114.000618","Southern Sumatra, Indonesia","BMKG"
