"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2023cctb","2023-01-30T22:57:04.411002Z","-1.61221087","120.7883987","2.774391423","M","10","27","98.77375031","Sulawesi, Indonesia","BMKG"
"2","bmg2023ccta","2023-01-30T22:56:41.691221Z","2.826629877","127.1359634","3.694242485","M","11","20","140.3209","Northern Molucca Sea","BMKG"
"3","bmg2023ccsu","2023-01-30T22:49:44.195319Z","-0.7181758881","131.8117828","4.113108467","M","10","19","180.0932312","West Papua Region, Indonesia","BMKG"
"4","bmg2023ccsj","2023-01-30T22:37:48.709284Z","-8.536681175","118.0988235","2.674647985","M","123","24","122.7449188","Sumbawa Region, Indonesia","BMKG"
"5","bmg2023ccon","2023-01-30T20:41:05.909118Z","5.272559166","95.7377243","3.557941746","M","10","29","126.3907394","Northern Sumatra, Indonesia","BMKG"
"6","bmg2023ccol","2023-01-30T20:37:50.557819Z","-1.024214387","128.6281128","3.324588288","M","60","24","92.81382751","Halmahera, Indonesia","BMKG"
"7","bmg2023ccnr","2023-01-30T20:15:34.799575Z","-4.191111088","123.3998871","3.518048096","M","10","32","122.758667","Banda Sea","BMKG"
"8","bmg2023cclm","2023-01-30T19:08:51.116928Z","0.6310889125","125.6313629","3.612025046","M","10","37","73.17022705","Northern Molucca Sea","BMKG"
"9","bmg2023cclk","2023-01-30T19:06:05.320886Z","-8.693702698","115.3757401","2.97949811","M","11","39","139.196907","Bali Region, Indonesia","BMKG"
"10","bmg2023cchb","2023-01-30T16:54:37.392453Z","1.701497197","127.0460129","4.128381529","MLv","97","46","77.41687012","Halmahera, Indonesia","BMKG"
"11","bmg2023ccgz","2023-01-30T16:51:56.709912Z","-9.335122108","114.0603104","3.305384171","M","12","32","222.5849915","South of Bali, Indonesia","BMKG"
"12","bmg2023ccga","2023-01-30T16:22:52.555218Z","-9.519562721","117.9043503","2.982365164","M","14","33","189.3045425","Sumbawa Region, Indonesia","BMKG"
"13","bmg2023ccfm","2023-01-30T16:06:53.822821Z","-0.9160391092","127.8286514","3.194554663","M","10","25","80.45508575","Halmahera, Indonesia","BMKG"
"14","bmg2023ccfb","2023-01-30T15:53:30.750809Z","0.480368495","119.330574","3.277354528","M","10","30","165.3301773","Minahassa Peninsula, Sulawesi","BMKG"
"15","bmg2023cces","2023-01-30T15:43:22.684825Z","-8.265116692","109.0283356","3.03645127","M","27","21","221.4904099","Java, Indonesia","BMKG"
"16","bmg2023ccdt","2023-01-30T15:14:22.319918Z","0.3958831429","125.3811951","3.748659851","M","10","44","56.64880371","Northern Molucca Sea","BMKG"
"17","bmg2023ccdq","2023-01-30T15:10:21.915221Z","-8.409011841","120.5723419","3.548216176","M","10","35","87.74441981","Flores Region, Indonesia","BMKG"
"18","bmg2023cccx","2023-01-30T14:48:15.03397Z","-7.835464954","118.5785599","2.990060001","M","26","27","128.8640823","Flores Sea","BMKG"
"19","bmg2023cccj","2023-01-30T14:32:44.771859Z","-8.747490883","125.1372986","2.654456228","M","10","11","206.7954865","Timor Region","BMKG"
"20","bmg2023ccad","2023-01-30T13:24:34.574457Z","-9.613714218","124.1876602","3.468808391","M","34","21","78.17939377","Timor Region","BMKG"
"21","bmg2023cbxy","2023-01-30T12:18:22.597001Z","-9.729712486","121.8400955","3.387614987","M","10","33","68.98094177","Savu Sea","BMKG"
"22","bmg2023cbxf","2023-01-30T11:56:02.811643Z","-6.744121075","130.0991974","4.2288908","M","115","35","103.6001587","Banda Sea","BMKG"
"23","bmg2023cbtu","2023-01-30T10:12:31.895579Z","-2.246290922","121.0274811","2.62472972","M","10","16","87.32922363","Sulawesi, Indonesia","BMKG"
"24","bmg2023cbsb","2023-01-30T09:20:02.324599Z","2.861820221","127.2016449","4.119721524","M","10","21","142.6208801","Northern Molucca Sea","BMKG"
"25","bmg2023cbrj","2023-01-30T08:58:26.521232Z","3.105412245","127.1738358","4.067208638","M","23","30","199.8871765","Talaud Islands, Indonesia","BMKG"
"26","bmg2023cbpf","2023-01-30T07:53:14.738834Z","-8.389842987","108.9291534","4.162511231","M","13","81","202.3774719","Java, Indonesia","BMKG"
"27","bmg2023cbob","2023-01-30T07:18:36.40208Z","2.272498131","127.2524719","3.734719483","M","10","20","112.7467575","Northern Molucca Sea","BMKG"
"28","bmg2023cbnp","2023-01-30T07:04:15.388095Z","-4.886144161","103.0681152","3.756312754","M","27","34","118.4865875","Southern Sumatra, Indonesia","BMKG"
"29","bmg2023cbmg","2023-01-30T06:24:17.934337Z","-3.337561607","128.3595734","3.184784198","MLv","10","14","114.5353088","Seram, Indonesia","BMKG"
"30","bmg2023cbhm","2023-01-30T03:58:57.218133Z","-3.720641136","133.4989319","4.455433534","M","10","40","57.17930603","West Papua Region, Indonesia","BMKG"
"31","bmg2023cbgy","2023-01-30T03:42:32.757468Z","-0.5093944073","132.4582825","3.845273549","M","10","26","157.7827988","West Papua Region, Indonesia","BMKG"
"32","bmg2023cbff","2023-01-30T02:49:55.87039Z","-3.075123787","122.4364014","3.170090553","M","10","25","131.0059395","Sulawesi, Indonesia","BMKG"
"33","bmg2023cbdn","2023-01-30T01:58:46.213786Z","-2.397020102","140.7091217","3.837417212","M","10","12","253.9441681","Near North Coast of West Papua","BMKG"
"34","bmg2023cbbs","2023-01-30T01:04:48.601483Z","-2.58595705","121.0878601","3.438837628","M","10","48","39.03747177","Sulawesi, Indonesia","BMKG"
"35","bmg2023cazh","2023-01-29T23:50:24.993281Z","2.758662939","127.1398849","3.654394545","M","10","21","136.8055344","Northern Molucca Sea","BMKG"
"36","bmg2023cave","2023-01-29T21:45:44.443344Z","2.959183455","127.1422653","3.544303782","M","10","20","148.0365601","Northern Molucca Sea","BMKG"
"37","bmg2023catz","2023-01-29T21:10:00.202659Z","-7.296926022","109.9444351","2.899310499","M","10","28","72.74053311","Java, Indonesia","BMKG"
"38","bmg2023catp","2023-01-29T20:57:56.655588Z","2.396025181","126.2143097","3.438621172","M","21","20","79.56149387","Northern Molucca Sea","BMKG"
"39","bmg2023casz","2023-01-29T20:39:15.453812Z","3.064596415","127.2040329","3.523942067","M","92","21","158.38974","Talaud Islands, Indonesia","BMKG"
"40","bmg2023casn","2023-01-29T20:25:19.886963Z","2.961538076","127.1243515","3.974500619","M","10","26","146.929924","Northern Molucca Sea","BMKG"
"41","bmg2023cash","2023-01-29T20:18:58.711219Z","5.427387714","126.2734451","4.626026303","Mw(mB)","149","136","107.8511387","Mindanao, Philippines","BMKG"
"42","bmg2023carp","2023-01-29T19:57:16.068153Z","3.050786257","127.2168274","4.804506974","M","52","84","123.4692528","Talaud Islands, Indonesia","BMKG"
"43","bmg2023capr","2023-01-29T18:58:53.711356Z","1.879808187","98.96804047","2.780620121","M","101","51","60.00562668","Northern Sumatra, Indonesia","BMKG"
"44","bmg2023capl","2023-01-29T18:52:05.387263Z","1.343749404","127.1315155","2.550949968","M","18","14","160.159996","Halmahera, Indonesia","BMKG"
"45","bmg2023capf","2023-01-29T18:45:02.409897Z","-0.7747636437","131.7512054","4.014309629","M","10","26","204.6310196","West Papua Region, Indonesia","BMKG"
"46","bmg2023caom","2023-01-29T18:22:54.875659Z","-9.073846817","123.9249649","2.672976906","M","60","34","71.50737","Timor Region","BMKG"
"47","bmg2023camv","2023-01-29T17:32:44.368545Z","-0.4293147027","122.2335968","3.377464685","M","10","52","45.29161835","Minahassa Peninsula, Sulawesi","BMKG"
"48","bmg2023camp","2023-01-29T17:26:30.465346Z","2.991991043","127.1839828","3.909016471","M","10","34","152.7761841","Northern Molucca Sea","BMKG"
"49","bmg2023caky","2023-01-29T16:36:03.309724Z","3.10392952","127.2398453","3.419071916","M","10","17","163.3154297","Talaud Islands, Indonesia","BMKG"
"50","bmg2023caku","2023-01-29T16:31:13.340843Z","-9.386572838","119.3060837","2.948957019","M","37","38","118.7244263","Sumba Region, Indonesia","BMKG"
"51","bmg2023cakp","2023-01-29T16:25:51.388925Z","-9.405963898","119.291832","3.84851915","M","36","80","120.5204468","Sumba Region, Indonesia","BMKG"
"52","bmg2023caki","2023-01-29T16:16:52.039471Z","-6.965918541","107.0072937","2.285526932","M","11","20","75.4813385","Java, Indonesia","BMKG"
"53","bmg2023cakd","2023-01-29T16:11:02.887186Z","3.090592384","127.1671448","4.578400822","M","49","76","153.3934555","Talaud Islands, Indonesia","BMKG"
"54","bmg2023cail","2023-01-29T15:20:26.383156Z","3.188837051","127.3032532","4.490545552","M","71","35","171.8175354","Talaud Islands, Indonesia","BMKG"
"55","bmg2023cagc","2023-01-29T14:09:04.46297Z","2.904958248","127.1697159","3.59152792","M","10","12","146.8740158","Northern Molucca Sea","BMKG"
"56","bmg2023caer","2023-01-29T13:26:31.041841Z","0.9229255319","127.833992","2.921732574","M","10","14","114.3811684","Halmahera, Indonesia","BMKG"
"57","bmg2023caes","2023-01-29T13:26:13.45543Z","-2.496076822","138.8939667","2.912842032","M","67","9","110.385025","West Papua, Indonesia","BMKG"
"58","bmg2023caeo","2023-01-29T13:22:08.876369Z","-1.802355647","100.6760178","3.352453554","M","36","30","109.319809","Southern Sumatra, Indonesia","BMKG"
"59","bmg2023caej","2023-01-29T13:16:41.441101Z","-8.806109428","121.3042297","3.223647108","M","98","29","140.567215","Flores Region, Indonesia","BMKG"
"60","bmg2023caed","2023-01-29T13:09:09.164534Z","-1.286867857","100.2001038","2.940856578","M","15","24","208.338974","Southern Sumatra, Indonesia","BMKG"
"61","bmg2023caea","2023-01-29T13:06:11.525901Z","-2.980431557","134.383667","3.319773567","M","10","11","116.0248795","West Papua Region, Indonesia","BMKG"
"62","bmg2023cadb","2023-01-29T12:36:26.520503Z","-2.999382496","128.9965057","2.578256568","M","11","12","153.7396393","Ceram Sea","BMKG"
"63","bmg2023cacu","2023-01-29T12:28:25.022288Z","-2.349855423","120.6352005","3.312205282","M","10","30","55.21878052","Sulawesi, Indonesia","BMKG"
"64","bmg2023cacg","2023-01-29T12:12:54.238386Z","-2.335644722","120.5927811","2.153373942","M","10","11","152.4124069","Sulawesi, Indonesia","BMKG"
"65","bmg2023bzxp","2023-01-29T09:51:07.95765Z","-8.540452003","119.3244629","3.328153431","M","132","31","151.5664062","Flores Region, Indonesia","BMKG"
"66","bmg2023bzvx","2023-01-29T08:59:42.745758Z","-8.896939278","116.832283","2.550537992","M","10","14","172.2438812","Sumbawa Region, Indonesia","BMKG"
"67","bmg2023bzvg","2023-01-29T08:40:17.933902Z","-7.804401875","118.5932541","3.187232677","M","31","22","222.5137024","Flores Sea","BMKG"
"68","bmg2023bzvd","2023-01-29T08:36:46.487827Z","2.855519772","127.1380157","3.331746864","M","10","8","142.0418243","Northern Molucca Sea","BMKG"
"69","bmg2023bzqw","2023-01-29T06:27:10.657808Z","4.966631889","126.6373215","4.214583466","M","10","17","272.2486572","Talaud Islands, Indonesia","BMKG"
"70","bmg2023bzom","2023-01-29T05:15:37.322623Z","2.75447154","127.0411072","4.524830428","M","10","33","130.6678619","Northern Molucca Sea","BMKG"
"71","bmg2023bznt","2023-01-29T04:52:43.533335Z","2.829103708","128.1340179","3.663804045","M","10","16","184.2524414","Halmahera, Indonesia","BMKG"
"72","bmg2023bzmu","2023-01-29T04:23:34.751622Z","5.605745316","125.2329102","4.959686972","M","36","48","110.9059906","Mindanao, Philippines","BMKG"
"73","bmg2023bzmg","2023-01-29T04:07:09.411406Z","-1.154329777","115.9736938","3.770802438","M","10","15","103.4669876","Borneo","BMKG"
