"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2023vhoq","2023-10-30T23:36:22.713212Z","-2.549660206","134.3595276","3.823550411","M","12","16","117.0825195","West Papua Region, Indonesia","BMKG"
"2","bmg2023vhmm","2023-10-30T22:30:43.652945Z","-0.3125327528","99.06105042","3.029119993","MLv","14","23","124.8800049","Southern Sumatra, Indonesia","BMKG"
"3","bmg2023vhkz","2023-10-30T21:44:49.003837Z","-8.798435211","113.871933","4.890863548","mb","78","145","177.511673","Java, Indonesia","BMKG"
"4","bmg2023vhjc","2023-10-30T20:47:57.957823Z","4.494489193","96.51194763","2.548185923","M","8","24","78.65412903","Northern Sumatra, Indonesia","BMKG"
"5","bmg2023vhid","2023-10-30T20:19:29.849892Z","-0.1506731361","123.0426254","2.686627992","MLv","97","24","92.36364746","Minahassa Peninsula, Sulawesi","BMKG"
"6","bmg2023vhgx","2023-10-30T19:41:22.617405Z","-10.4422636","123.7341156","3.21298559","M","14","20","182.4804192","Timor Region","BMKG"
"7","bmg2023vhgm","2023-10-30T19:28:35.90183Z","-8.377465248","120.645401","2.349792723","M","8","14","181.9462433","Flores Region, Indonesia","BMKG"
"8","bmg2023vhga","2023-10-30T19:15:09.621771Z","-3.657510042","99.48159027","4.586252983","MLv","20","47","220.1794815","Southwest of Sumatra, Indonesia","BMKG"
"9","bmg2023vhfh","2023-10-30T18:52:38.218454Z","-7.949957848","122.4239731","3.181933253","MLv","18","37","72.87942696","Flores Sea","BMKG"
"10","bmg2023vhdh","2023-10-30T17:51:26.926822Z","-2.976790428","139.8935394","3.71188491","MLv","10","18","85.79265213","Near North Coast of West Papua","BMKG"
"11","bmg2023vhcv","2023-10-30T17:38:08.943677Z","1.035538435","127.9616776","3.500575523","MLv","5","28","92.73891544","Halmahera, Indonesia","BMKG"
"12","bmg2023vhby","2023-10-30T17:11:19.165903Z","4.943528175","125.8466263","4.592985452","MLv","10","55","138.3309937","Talaud Islands, Indonesia","BMKG"
"13","bmg2023vgyc","2023-10-30T15:14:17.595997Z","-3.029304266","139.9249725","3.761059416","M","18","15","87.25405121","West Papua, Indonesia","BMKG"
"14","bmg2023vgtv","2023-10-30T13:05:19.912505Z","-10.32219791","123.6828384","3.08577255","MLv","10","22","164.1474838","Timor Region","BMKG"
"15","bmg2023vgse","2023-10-30T12:15:16.688932Z","-3.255277157","128.2346191","4.380327282","MLv","10","30","58.91618347","Seram, Indonesia","BMKG"
"16","bmg2023vgro","2023-10-30T11:55:55.345431Z","4.787202358","125.7271957","4.833669331","MLv","162","38","133.144516","Talaud Islands, Indonesia","BMKG"
"17","bmg2023vgol","2023-10-30T10:22:30.337827Z","-2.177148104","127.8691483","3.371892975","MLv","13","18","71.0383606","Ceram Sea","BMKG"
"18","bmg2023vgoa","2023-10-30T10:08:49.023842Z","-8.222378731","123.9478073","3.851424401","MLv","159","28","91.28658295","Flores Region, Indonesia","BMKG"
"19","bmg2023vgnk","2023-10-30T09:50:42.228958Z","-7.807237148","106.4823532","2.831849889","MLv","41","13","290.9463606","Java, Indonesia","BMKG"
"20","bmg2023vglg","2023-10-30T08:45:18.206193Z","-0.5277193785","135.7413635","3.449318558","MLv","14","12","248.2729797","West Papua Region, Indonesia","BMKG"
"21","bmg2023vfzf","2023-10-30T02:40:03.599051Z","-8.171855927","120.5624008","2.643869879","MLv","10","19","205.5273056","Flores Region, Indonesia","BMKG"
"22","bmg2023vfyu","2023-10-30T02:27:48.506834Z","-8.153431892","120.5680542","3.023219826","MLv","10","29","115.2647781","Flores Region, Indonesia","BMKG"
"23","bmg2023vfxl","2023-10-30T01:46:53.953199Z","1.846312046","99.11142731","3.62302677","M","2","49","46.41004944","Northern Sumatra, Indonesia","BMKG"
"24","bmg2023vfxh","2023-10-30T01:42:15.946137Z","-8.329036713","119.7290573","4.434349607","MLv","172","101","54.6877594","Flores Region, Indonesia","BMKG"
"25","bmg2023vfwd","2023-10-30T01:06:39.840433Z","-6.280374527","130.2854004","4.331870336","MLv","161","37","63.7769928","Banda Sea","BMKG"
"26","bmg2023vfuk","2023-10-30T00:14:15.005959Z","-7.130394936","130.0368195","4.703757015","MLv","156","45","53.59254456","Tanimbar Islands Region, Indonesia","BMKG"
"27","bmg2023vfsp","2023-10-29T23:19:09.167117Z","-7.490878105","124.723877","3.057305729","MLv","333","18","257.9822693","Banda Sea","BMKG"
"28","bmg2023vfry","2023-10-29T23:00:14.311115Z","0.5130919218","121.1342392","2.817396617","MLv","53","17","75.504776","Minahassa Peninsula, Sulawesi","BMKG"
"29","bmg2023vfpn","2023-10-29T21:45:53.396544Z","-6.723955154","105.5170212","2.700806868","MLv","12","16","195.0178299","Sunda Strait, Indonesia","BMKG"
"30","bmg2023vflr","2023-10-29T19:49:36.04482Z","-7.421675205","106.0021057","4.383798589","MLv","13","70","216.3334732","Java, Indonesia","BMKG"
"31","bmg2023vfle","2023-10-29T19:35:05.607365Z","2.940997124","128.506134","3.900693931","MLv","211","23","203.7770233","Halmahera, Indonesia","BMKG"
"32","bmg2023vfkw","2023-10-29T19:24:57.223339Z","-3.196009874","140.0358276","3.436354616","M","21","10","161.1837425","West Papua, Indonesia","BMKG"
"33","bmg2023vfiy","2023-10-29T18:26:59.254188Z","3.549995184","126.1300278","3.502919458","MLv","45","26","127.1080933","Talaud Islands, Indonesia","BMKG"
"34","bmg2023vfit","2023-10-29T18:21:43.150959Z","-2.316171646","112.9937668","4.70501168","MLv","3","31","96.24646378","Borneo","BMKG"
"35","bmg2023vfht","2023-10-29T17:50:42.409753Z","-10.42747498","120.4484558","2.543457869","MLv","10","17","270.3844604","Sumba Region, Indonesia","BMKG"
"36","bmg2023vfhd","2023-10-29T17:31:55.03523Z","-0.4153303802","125.5335464","3.435093019","MLv","10","27","97.32876587","Southern Molucca Sea","BMKG"
"37","bmg2023vfgj","2023-10-29T17:08:31.960512Z","-0.46831882","125.5374527","4.299333304","MLv","10","70","38.79679871","Southern Molucca Sea","BMKG"
"38","bmg2023vfap","2023-10-29T14:13:47.515742Z","-5.318528652","133.7569427","3.566407545","MLv","10","9","118.0063305","Aru Islands Region, Indonesia","BMKG"
"39","bmg2023vfag","2023-10-29T14:02:58.816898Z","-6.530240536","104.7994308","3.779683488","MLv","16","39","179.8226929","Sunda Strait, Indonesia","BMKG"
"40","bmg2023veyb","2023-10-29T12:56:51.537627Z","1.109917283","122.096489","1.747259208","MLv","17","10","203.9534073","Minahassa Peninsula, Sulawesi","BMKG"
"41","bmg2023vexa","2023-10-29T12:25:07.61817Z","-4.227510929","133.660614","3.184450755","MLv","10","19","129.7737026","West Papua Region, Indonesia","BMKG"
"42","bmg2023veuo","2023-10-29T11:10:56.118002Z","-5.345841885","103.0828781","3.688409146","M","40","33","153.4510956","Southern Sumatra, Indonesia","BMKG"
"43","bmg2023vetw","2023-10-29T10:49:32.018462Z","-6.758184433","105.1577759","4.190328443","MLv","15","66","182.9616165","Sunda Strait, Indonesia","BMKG"
"44","bmg2023veqi","2023-10-29T09:03:11.538356Z","-7.635719776","128.1847992","4.611784718","MLv","96","33","95.75976562","Banda Sea","BMKG"
"45","bmg2023vejj","2023-10-29T05:31:17.407104Z","-5.672859669","129.9404449","4.012044513","MLv","169","18","191.1682739","Banda Sea","BMKG"
"46","bmg2023vecb","2023-10-29T01:49:33.498402Z","-4.432136059","133.9055481","4.266219923","M","45","33","72.34272766","West Papua Region, Indonesia","BMKG"
"47","bmg2023veay","2023-10-29T01:16:14.191122Z","-1.854411721","124.6315384","4.098535861","MLv","11","47","64.10319519","Southern Molucca Sea","BMKG"
"48","bmg2023veah","2023-10-29T00:56:05.930049Z","-4.359812737","101.9882431","4.877020237","Mw(mB)","62","240","89.89909363","Southern Sumatra, Indonesia","BMKG"
"49","bmg2023vdzr","2023-10-29T00:37:32.429975Z","1.683531642","127.3293076","3.780624737","MLv","112","37","143.4882202","Halmahera, Indonesia","BMKG"
"50","bmg2023vdvc","2023-10-28T22:18:37.587382Z","-2.563715219","138.0691528","3.84531294","MLv","44","22","103.1354027","West Papua, Indonesia","BMKG"
"51","bmg2023vdtq","2023-10-28T21:35:07.417965Z","1.062601686","121.7497406","2.418563865","MLv","13","19","169.9849014","Minahassa Peninsula, Sulawesi","BMKG"
"52","bmg2023vdsq","2023-10-28T21:04:34.677107Z","-9.89026165","120.4169922","3.790340982","MLv","54","40","129.5137329","Sumba Region, Indonesia","BMKG"
"53","bmg2023vdsb","2023-10-28T20:47:21.045477Z","-9.173897743","123.8562088","3.274586795","MLv","30","38","56.43569183","Timor Region","BMKG"
"54","bmg2023vdrp","2023-10-28T20:32:39.399924Z","2.379690409","98.4451828","2.294407395","M","70","30","79.11631012","Northern Sumatra, Indonesia","BMKG"
"55","bmg2023vdqz","2023-10-28T20:14:47.287816Z","-0.1095669195","122.9350815","2.638089564","MLv","124","21","61.63449097","Minahassa Peninsula, Sulawesi","BMKG"
"56","bmg2023vdqq","2023-10-28T20:03:21.294729Z","-4.451197147","102.6283646","2.973121857","MLv","41","40","123.7445679","Southern Sumatra, Indonesia","BMKG"
"57","bmg2023vdqg","2023-10-28T19:52:08.854563Z","4.521808624","96.45348358","2.557247136","MLv","6","21","80.54972076","Northern Sumatra, Indonesia","BMKG"
