"No","Event ID","Date time","Latitude","Longitude","Magnitude","Mag Type","Depth (km)","Phase Count","Azimuth Gap","Location","Agency"
"1","bmg2021zpap","2021-12-30T23:44:25.220904Z","-2.629181147","128.8356323","3.790541481","M","10","25","88.15021133","Ceram Sea","BMKG"
"2","bmg2021zoyz","2021-12-30T22:55:24.821055Z","-3.870593309","103.6955872","2.892510061","M","10","26","178.9073639","Southern Sumatra, Indonesia","BMKG"
"3","bmg2021zoxg","2021-12-30T22:02:57.166984Z","-9.570405006","115.6072083","3.89647572","M","13","43","203.9415054","South of Bali, Indonesia","BMKG"
"4","bmg2021zowb","2021-12-30T21:26:39.865169Z","-7.374705791","121.2318878","3.478592457","M","10","39","55.53113937","Flores Sea","BMKG"
"5","bmg2021zouu","2021-12-30T20:48:22.564302Z","-7.639576912","122.4081879","3.526059142","M","16","37","77.88251495","Flores Sea","BMKG"
"6","bmg2021zouc","2021-12-30T20:27:20.702691Z","-2.700745106","128.8342438","2.674549729","M","10","14","79.91503906","Ceram Sea","BMKG"
"7","bmg2021zoto","2021-12-30T20:10:43.635229Z","-9.354477882","122.2377319","3.286931944","M","53","28","49.14988708","Savu Sea","BMKG"
"8","bmg2021zork","2021-12-30T19:05:12.107674Z","-3.538853645","128.7861938","3.70001148","M","10","33","69.08636475","Seram, Indonesia","BMKG"
"9","bmg2021zori","2021-12-30T19:03:36.368141Z","-2.744744301","128.8000793","2.908875428","M","10","15","79.9848938","Ceram Sea","BMKG"
"10","bmg2021zoqw","2021-12-30T18:49:37.052298Z","-2.684864044","128.8396606","4.079645458","M","10","29","63.94607162","Ceram Sea","BMKG"
"11","bmg2021zoqh","2021-12-30T18:31:34.995647Z","0.2797529697","96.64419556","4.64170459","M","25","91","213.4809113","Off West Coast of Northern Sumatra","BMKG"
"12","bmg2021zoqe","2021-12-30T18:28:03.12729Z","-3.774052382","101.4045334","3.107302612","M","10","22","187.4233322","Southern Sumatra, Indonesia","BMKG"
"13","bmg2021zopw","2021-12-30T18:18:37.091199Z","-6.520534039","104.4428024","3.180139898","M","10","21","213.308754","Sunda Strait, Indonesia","BMKG"
"14","bmg2021zony","2021-12-30T17:20:18.947193Z","-7.587507725","122.3959045","3.110468373","M","12","24","78.3557415","Flores Sea","BMKG"
"15","bmg2021zomy","2021-12-30T16:50:48.700307Z","-7.574611664","122.2968826","3.032710223","M","26","18","79.85270309","Flores Sea","BMKG"
"16","bmg2021zolp","2021-12-30T16:09:36.327005Z","-0.3650836349","98.66676331","4.877473487","M","56","119","152.4313507","Southern Sumatra, Indonesia","BMKG"
"17","bmg2021zolj","2021-12-30T16:02:14.096578Z","3.439569712","117.7422943","3.62240686","M","10","8","146.6051273","Borneo","BMKG"
"18","bmg2021zola","2021-12-30T15:51:49.721347Z","-2.685876846","128.8836212","3.335676696","M","11","20","71.34606171","Ceram Sea","BMKG"
"19","bmg2021zojz","2021-12-30T15:20:56.014386Z","-3.528893948","128.7989349","3.712479147","M","10","27","109.1923065","Seram, Indonesia","BMKG"
"20","bmg2021zoje","2021-12-30T14:56:26.111876Z","-2.676094294","128.9071655","4.753846554","M","10","98","60.0160675","Ceram Sea","BMKG"
"21","bmg2021zoif","2021-12-30T14:27:18.58086Z","-7.7878232","127.6674881","4.538420307","M","20","49","61.9172821","Banda Sea","BMKG"
"22","bmg2021zoia","2021-12-30T14:20:43.61096Z","-9.317471504","116.0630188","3.638765076","M","79","51","188.8129578","Sumbawa Region, Indonesia","BMKG"
"23","bmg2021zofu","2021-12-30T13:13:18.283913Z","-0.09613471478","125.2748184","5.548292264","Mw(mB)","40","209","29.95073509","Southern Molucca Sea","BMKG"
"24","bmg2021zofc","2021-12-30T12:52:11.115825Z","-1.221755862","99.01828766","3.388210247","M","13","22","180.3569183","Southern Sumatra, Indonesia","BMKG"
"25","bmg2021zobn","2021-12-30T11:03:47.866762Z","-7.738393784","127.8168411","4.40735533","M","21","38","100.4586596","Banda Sea","BMKG"
"26","bmg2021znwa","2021-12-30T08:17:35.468337Z","-5.296565533","130.2270203","4.105414214","M","185","30","141.681427","Banda Sea","BMKG"
"27","bmg2021znsi","2021-12-30T06:24:59.500169Z","-7.256452084","121.0236664","3.493042353","M","10","27","70.69936752","Flores Sea","BMKG"
"28","bmg2021znlr","2021-12-30T03:03:36.53962Z","-0.8195255995","121.9294968","4.082996754","M","10","51","55.52784729","Minahassa Peninsula, Sulawesi","BMKG"
"29","bmg2021znig","2021-12-30T01:20:28.448706Z","-3.376394272","127.264534","4.536372753","M","31","35","116.6302795","Seram, Indonesia","BMKG"
"30","bmg2021znhs","2021-12-30T01:03:15.432547Z","4.786695004","96.19954681","2.83929579","M","11","20","98.14598083","Northern Sumatra, Indonesia","BMKG"
"31","bmg2021znho","2021-12-30T00:58:24.045119Z","-5.463387966","115.9863815","6.129315413","M","19","11","171.3718872","Java Sea","BMKG"
